,Target,Source
7,How do I become a veterinarian?,"Query: How do I become a vet? |||| Context: I like fashion and animals. What career options should I consider? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| How can I get a fashion design degree? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? ||| An artist's portfolio consists of artwork that the artist can take to job interviews, conferences, galleries, and other networking opportunities to showcase his or her work, and give others an idea of what type of genre the artist works in. ||| What are the common entry requirements for a Bachelor of Fine Arts program? ||| Many schools do not allow formal entry into a program until a student has successfully completed basic art and design courses. ||| I’ll consider those. How about my career options for my other interest in animals? ||| Because the job markets in the fashion and journalism industries can be competitive, you may want to pursue a college internship in your professional area of interest. ||| Not quite. I want to know about career opportunities related to animals. ||| Pet groomers typically learn their skills through an apprenticeship, while veterinary technicians need to have an associate's degree. |||| Reformulation: "
8,What are the other steps to become a veterinarian?,"Query: What are the other steps? |||| Context: I like fashion and animals. What career options should I consider? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| How can I get a fashion design degree? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| What are the common entry requirements for a Bachelor of Fine Arts program? ||| Many schools do not allow formal entry into a program until a student has successfully completed basic art and design courses. ||| I’ll consider those. How about my career options for my other interest in animals? ||| Because the job markets in the fashion and journalism industries can be competitive, you may want to pursue a college internship in your professional area of interest. ||| Not quite. I want to know about career opportunities related to animals. ||| Pet groomers typically learn their skills through an apprenticeship, while veterinary technicians need to have an associate's degree. ||| How do I become a veterinarian? ||| To become a vet, a doctorate degree in veterinary medicine is required and you must pass the North American Veterinary Licensing Exam to earn licensure. |||| Reformulation: "
9,I understand that licenses are required to work as a veterinarian in the US. Tell me more about that.,"Query: I understand that licenses are required. Tell me more about that. |||| Context: I like fashion and animals. What career options should I consider? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| How can I get a fashion design degree? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| What are the common entry requirements for a Bachelor of Fine Arts program? |||  ||| I’ll consider those. How about my career options for my other interest in animals? ||| Because the job markets in the fashion and journalism industries can be competitive, you may want to pursue a college internship in your professional area of interest. ||| Not quite. I want to know about career opportunities related to animals. ||| Pet groomers typically learn their skills through an apprenticeship, while veterinary technicians need to have an associate's degree. ||| How do I become a veterinarian? ||| To become a vet, a doctorate degree in veterinary medicine is required and you must pass the North American Veterinary Licensing Exam to earn licensure. ||| What are the other steps to become a veterinarian? ||| Step 2: Earn a Doctor of Veterinary Medicine Each successive year in a program of veterinary medicine builds upon the previous year's curriculum. |||| Reformulation: "
10,What about a way to combine my interests in fashion and animals?,"Query: What about a way to combine both of my interests? |||| Context: I like fashion and animals. What career options should I consider? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| How can I get a fashion design degree? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| What are the common entry requirements for a Bachelor of Fine Arts program? |||  ||| I’ll consider those. How about my career options for my other interest in animals? |||  ||| Not quite. I want to know about career opportunities related to animals. ||| Pet groomers typically learn their skills through an apprenticeship, while veterinary technicians need to have an associate's degree. ||| How do I become a veterinarian? ||| To become a vet, a doctorate degree in veterinary medicine is required and you must pass the North American Veterinary Licensing Exam to earn licensure. ||| What are the other steps to become a veterinarian? ||| Step 2: Earn a Doctor of Veterinary Medicine Each successive year in a program of veterinary medicine builds upon the previous year's curriculum. ||| I understand that licenses are required to work as a veterinarian in the US. Tell me more about that. ||| Most states require veterinarians to participate in continuing education dealing with newly discovered diseases and newly developed treatments in order to renew a vet's license on a regular basis. |||| Reformulation: "
0,My dog has been shaking and tilting its head a lot recently. What could be wrong?,Query: My dog has been shaking and tilting its head a lot recently. What could be wrong? |||| Context:  |||| Reformulation: 
1,I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of?,"Query: I just checked and there’s swelling in the outer portion. What could it be? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| When your dog starts shaking their head like that, examine the ears, eyes, head, neck and skin carefully. |||| Reformulation: "
2,How dangerous could the inflammation or canine ear hematoma in my dog’s ears be?,"Query: How dangerous could these be? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| When your dog starts shaking their head like that, examine the ears, eyes, head, neck and skin carefully. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. |||| Reformulation: "
3,I live in a remote area. How can I treat my dog’s ear infection at home?,"Query: I live in a remote area. How can I treat it at home? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| When your dog starts shaking their head like that, examine the ears, eyes, head, neck and skin carefully. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. |||| Reformulation: "
4,My cat is also having similar symptoms to my dog. Would the home remedy work for her as well?,"Query: My cat is also having similar symptoms. Would that work for her as well? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| When your dog starts shaking their head like that, examine the ears, eyes, head, neck and skin carefully. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| If a dog’s ear infection does not seem to get better with the use of home remedies, consult a veterinarian (traditional or holistic). |||| Reformulation: "
5,Thanks. I am also worried that my pets are susceptible to the coronavirus.,"Query: Thanks. I am also worried that they are susceptible to the coronavirus. |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| If a dog’s ear infection does not seem to get better with the use of home remedies, consult a veterinarian (traditional or holistic). ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| Your cat will feel much better and she will love you for it. |||| Reformulation: "
6,"Okay, but I also heard that a few animals have been reported to be infected with the coronavirus.","Query: Okay, but I also heard that a few have been reported to be infected. |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| If a dog’s ear infection does not seem to get better with the use of home remedies, consult a veterinarian (traditional or holistic). ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| Your cat will feel much better and she will love you for it. ||| Thanks. I am also worried that my pets are susceptible to the coronavirus. ||| There’s no evidence that domestic pets play “a significant role in spreading the virus,” according to the Centers for Disease Control and Prevention. |||| Reformulation: "
7,How can I protect my pets from the coronavirus?,"Query: How can I protect them? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? |||  ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| If a dog’s ear infection does not seem to get better with the use of home remedies, consult a veterinarian (traditional or holistic). ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| Your cat will feel much better and she will love you for it. ||| Thanks. I am also worried that my pets are susceptible to the coronavirus. ||| There’s no evidence that domestic pets play “a significant role in spreading the virus,” according to the Centers for Disease Control and Prevention. ||| Okay, but I also heard that a few animals have been reported to be infected with the coronavirus. ||| A pet dog in Hong Kong has a “low-level” infection of the coronavirus that causes covid-19 in people, in what may be the first known human-to-animal transmission of the novel coronavirus that has sickened more than 90,000 people worldwide. |||| Reformulation: "
8,Ok. But what about protecting my dog from the coronavirus?,"Query: Ok. But what about my dog? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? |||  ||| I live in a remote area. How can I treat my dog’s ear infection at home? |||  ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| Your cat will feel much better and she will love you for it. ||| Thanks. I am also worried that my pets are susceptible to the coronavirus. ||| There’s no evidence that domestic pets play “a significant role in spreading the virus,” according to the Centers for Disease Control and Prevention. ||| Okay, but I also heard that a few animals have been reported to be infected with the coronavirus. ||| A pet dog in Hong Kong has a “low-level” infection of the coronavirus that causes covid-19 in people, in what may be the first known human-to-animal transmission of the novel coronavirus that has sickened more than 90,000 people worldwide. ||| How can I protect my pets from the coronavirus? ||| Providing proper nutrition, exercise, and a low-stress environment is the best way to keep your pet healthy. |||| Reformulation: "
0,Why did Michael Jackson go so far to alter his appearance?,Query: Why did Michael Jackson go so far to alter his appearance? |||| Context:  |||| Reformulation: 
1,What else was Michael Jackson’s vexed relationship to his skin about?,"Query: What else was it about? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| Michael Jackson’s vexed relationship to his skin wasn’t only cosmetic, and it wasn’t only a response to media pressure. |||| Reformulation: "
2,Okay. Did the Jacksons vegetarian diet help to fight their acne?,"Query: Okay. Did the diet help? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| Michael Jackson’s vexed relationship to his skin wasn’t only cosmetic, and it wasn’t only a response to media pressure. ||| What else was Michael Jackson’s vexed relationship to his skin about? ||| In an attempt to ease his ongoing discomfort, a plastic surgeon tried to eliminate some of Jackson’s scar tissue. |||| Reformulation: "
3,Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin.,"Query: Never mind. Tell me more about the Pepsi commercial. |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| Michael Jackson’s vexed relationship to his skin wasn’t only cosmetic, and it wasn’t only a response to media pressure. ||| What else was Michael Jackson’s vexed relationship to his skin about? ||| In an attempt to ease his ongoing discomfort, a plastic surgeon tried to eliminate some of Jackson’s scar tissue. ||| Okay. Did the Jacksons vegetarian diet help to fight their acne? ||| Here are tips for following a acne-free diet: Focus on eating lots of leafy green vegetables, berries and clean protein. |||| Reformulation: "
4,How did Michael Jackson’s dependence on medicine lead to his death?,"Query: How so? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| Michael Jackson’s vexed relationship to his skin wasn’t only cosmetic, and it wasn’t only a response to media pressure. ||| What else was Michael Jackson’s vexed relationship to his skin about? ||| In an attempt to ease his ongoing discomfort, a plastic surgeon tried to eliminate some of Jackson’s scar tissue. ||| Okay. Did the Jacksons vegetarian diet help to fight their acne? ||| Here are tips for following a acne-free diet: Focus on eating lots of leafy green vegetables, berries and clean protein. ||| Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin. ||| Footage taken at the time reveals the harsh nature of the burn, with Jackson's scalp still glowing In the long term, it was this fateful day that was later cited as the turning point in Jackson's rollercoaster life. |||| Reformulation: "
5,Okay. How did Michael Jackson’s skin conditions affect his art and legacy?,"Query: Okay. How did it affect his art and legacy? |||| Context: Why did Michael Jackson go so far to alter his appearance? |||  ||| What else was Michael Jackson’s vexed relationship to his skin about? ||| In an attempt to ease his ongoing discomfort, a plastic surgeon tried to eliminate some of Jackson’s scar tissue. ||| Okay. Did the Jacksons vegetarian diet help to fight their acne? ||| Here are tips for following a acne-free diet: Focus on eating lots of leafy green vegetables, berries and clean protein. ||| Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin. ||| Footage taken at the time reveals the harsh nature of the burn, with Jackson's scalp still glowing In the long term, it was this fateful day that was later cited as the turning point in Jackson's rollercoaster life. ||| How did Michael Jackson’s dependence on medicine lead to his death? ||| ” “83 Minutes” returns often to this idea that Jackson’s demise was inevitable, not only because of Murray’s negligence, but also because of previous doctors who accommodated Jackson’s desire for propofol and other drugs, and Jackson himself, who apparently considered himself immune to the risks. |||| Reformulation: "
0,I remember there was a global coffee shortage some time ago. Can you tell me more about that?,Query: I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||| Context:  |||| Reformulation: 
1,What caused the drought in Brazil’s coffee belt region?,"Query: What caused the drought? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| The drought is historic, with more than 140 cities in Brazil forced to ration water. |||| Reformulation: "
2,I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread?,"Query: I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| The drought is historic, with more than 140 cities in Brazil forced to ration water. ||| What caused the drought in Brazil’s coffee belt region? ||| Deforestation causing São Paulo drought Written by Chris Fitch Published in Cities Deforestation near São Paulo, Brazil AFNR05 Feb 2015Brazil possesses 12 per cent of the world’s freshwater, and yet São Paulo – the biggest and richest city in South America – is suffering from severe drought with deforestation getting the blame Water rationing. |||| Reformulation: "
3,It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread?,"Query: It sounds like they are not related. What are its origins? And how did it spread? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| The drought is historic, with more than 140 cities in Brazil forced to ration water. ||| What caused the drought in Brazil’s coffee belt region? ||| Deforestation causing São Paulo drought Written by Chris Fitch Published in Cities Deforestation near São Paulo, Brazil AFNR05 Feb 2015Brazil possesses 12 per cent of the world’s freshwater, and yet São Paulo – the biggest and richest city in South America – is suffering from severe drought with deforestation getting the blame Water rationing. ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? ||| At issue is a fungus called coffee rust that has caused more than $1 billion in damage across the Latin American region. |||| Reformulation: "
4,Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help?,"Query: Okay. The US government tried to help the situation. What did they do to help? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| The drought is historic, with more than 140 cities in Brazil forced to ration water. ||| What caused the drought in Brazil’s coffee belt region? ||| Deforestation causing São Paulo drought Written by Chris Fitch Published in Cities Deforestation near São Paulo, Brazil AFNR05 Feb 2015Brazil possesses 12 per cent of the world’s freshwater, and yet São Paulo – the biggest and richest city in South America – is suffering from severe drought with deforestation getting the blame Water rationing. ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? ||| At issue is a fungus called coffee rust that has caused more than $1 billion in damage across the Latin American region. ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? ||| There is no cure at the moment, although farms have managed to reduce their impact by replanting infected farms with hybrids that have a strong genetic resistance to rust. |||| Reformulation: "
5,"No, I want to know what the United States did to help with the coffee rust epidemic in Latin America.","Query: No, I want to know what they did to help with the coffee rust epidemic in Latin America. |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||  ||| What caused the drought in Brazil’s coffee belt region? ||| Deforestation causing São Paulo drought Written by Chris Fitch Published in Cities Deforestation near São Paulo, Brazil AFNR05 Feb 2015Brazil possesses 12 per cent of the world’s freshwater, and yet São Paulo – the biggest and richest city in South America – is suffering from severe drought with deforestation getting the blame Water rationing. ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? ||| At issue is a fungus called coffee rust that has caused more than $1 billion in damage across the Latin American region. ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? ||| There is no cure at the moment, although farms have managed to reduce their impact by replanting infected farms with hybrids that have a strong genetic resistance to rust. ||| Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? |||  |||| Reformulation: "
6,Okay. What did big coffee companies do? How did they try to help with the coffee rust epidemic?,"Query: Okay. What did big coffee companies do? How did they try to help? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||  ||| What caused the drought in Brazil’s coffee belt region? |||  ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? ||| At issue is a fungus called coffee rust that has caused more than $1 billion in damage across the Latin American region. ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? ||| There is no cure at the moment, although farms have managed to reduce their impact by replanting infected farms with hybrids that have a strong genetic resistance to rust. ||| Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? |||  ||| No, I want to know what the United States did to help with the coffee rust epidemic in Latin America. ||| """"Coffee doesn't have a very broad genetic base,""""Lombardini says. |||| Reformulation: "
7,How did the drought in Brazil and the coffee rust disease in Latin America affect global coffee consumption?,"Query: How did all these affect global consumption? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||  ||| What caused the drought in Brazil’s coffee belt region? |||  ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? |||  ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? ||| There is no cure at the moment, although farms have managed to reduce their impact by replanting infected farms with hybrids that have a strong genetic resistance to rust. ||| Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? |||  ||| No, I want to know what the United States did to help with the coffee rust epidemic in Latin America. ||| """"Coffee doesn't have a very broad genetic base,""""Lombardini says. ||| Okay. What did big coffee companies do? How did they try to help with the coffee rust epidemic? ||| “Supporting the farmer’s ability to access information, technology and resources allows them to adapt to these uncertainties and ensures the longevity of our industry’s supply chain,” said Craig Russell, Starbucks Global Coffee executive vice president. |||| Reformulation: "
8,"That’s interesting, coffee consumption is not very elastic. Would investing in coffee make sense?","Query: That’s interesting, consumption is not very elastic. Would investing in it make sense? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||  ||| What caused the drought in Brazil’s coffee belt region? |||  ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? |||  ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? |||  ||| Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? |||  ||| No, I want to know what the United States did to help with the coffee rust epidemic in Latin America. ||| """"Coffee doesn't have a very broad genetic base,""""Lombardini says. ||| Okay. What did big coffee companies do? How did they try to help with the coffee rust epidemic? ||| “Supporting the farmer’s ability to access information, technology and resources allows them to adapt to these uncertainties and ensures the longevity of our industry’s supply chain,” said Craig Russell, Starbucks Global Coffee executive vice president. ||| How did the drought in Brazil and the coffee rust disease in Latin America affect global coffee consumption? ||| this years' El niño could bring drought to coffee-growing countries in central america For the most part, coffee doesn't work this way. |||| Reformulation: "
0,I heard Bernie Sanders was ill recently. What happened?,Query: I heard Bernie Sanders was ill recently. What happened? |||| Context:  |||| Reformulation: 
1,What did the doctors do to treat Bernie Sanders when he had a heart attack?,"Query: What did the doctors do? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| The senator has made an “uneventful recovery” from his heart attack, LeWinter said, adding that Sanders has been taking several medications routinely prescribed after heart attacks. |||| Reformulation: "
2,How did the heart attack affect Bernie Sanders’ presidential campaign?,"Query: How did it affect the campaign? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| The senator has made an “uneventful recovery” from his heart attack, LeWinter said, adding that Sanders has been taking several medications routinely prescribed after heart attacks. ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? ||| Sanders felt “chest discomfort” Tuesday night at a campaign event, campaign aides said in a statement. |||| Reformulation: "
3,How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack?,"Query: How did he attempt to regain the public's confidence? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| The senator has made an “uneventful recovery” from his heart attack, LeWinter said, adding that Sanders has been taking several medications routinely prescribed after heart attacks. ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? ||| Sanders felt “chest discomfort” Tuesday night at a campaign event, campaign aides said in a statement. ||| How did the heart attack affect Bernie Sanders’ presidential campaign? ||| Sen. Bernie Sanders’s admission late Friday that he had suffered a heart attack three days earlier invited new scrutiny of the presidential candidate’s age, health and ability to keep up with the rigors of a national campaign. |||| Reformulation: "
4,Okay. What did Bernie Sanders’ health records released after his heart attack say?,"Query: Okay. What did the records say? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| The senator has made an “uneventful recovery” from his heart attack, LeWinter said, adding that Sanders has been taking several medications routinely prescribed after heart attacks. ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? ||| Sanders felt “chest discomfort” Tuesday night at a campaign event, campaign aides said in a statement. ||| How did the heart attack affect Bernie Sanders’ presidential campaign? ||| Sen. Bernie Sanders’s admission late Friday that he had suffered a heart attack three days earlier invited new scrutiny of the presidential candidate’s age, health and ability to keep up with the rigors of a national campaign. ||| How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? ||| LeWinter’s letter was one of three provided by the Sanders campaign, which had said it would release the candidate’s health records by the end of the year. |||| Reformulation: "
5,Okay. I'd like to know more about Bernie Sanders' decision not to release his medical records after his heart attack.,"Query: Okay, I'd like to know more about his decision. |||| Context: I heard Bernie Sanders was ill recently. What happened? |||  ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? ||| Sanders felt “chest discomfort” Tuesday night at a campaign event, campaign aides said in a statement. ||| How did the heart attack affect Bernie Sanders’ presidential campaign? ||| Sen. Bernie Sanders’s admission late Friday that he had suffered a heart attack three days earlier invited new scrutiny of the presidential candidate’s age, health and ability to keep up with the rigors of a national campaign. ||| How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? ||| LeWinter’s letter was one of three provided by the Sanders campaign, which had said it would release the candidate’s health records by the end of the year. ||| Okay. What did Bernie Sanders’ health records released after his heart attack say? ||| ” That didn’t help. |||| Reformulation: "
6,"What about the other Democratic presidential candidates, did they release their health records?","Query: What about the other candidates? Did they release theirs? |||| Context: I heard Bernie Sanders was ill recently. What happened? |||  ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? |||  ||| How did the heart attack affect Bernie Sanders’ presidential campaign? ||| Sen. Bernie Sanders’s admission late Friday that he had suffered a heart attack three days earlier invited new scrutiny of the presidential candidate’s age, health and ability to keep up with the rigors of a national campaign. ||| How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? ||| LeWinter’s letter was one of three provided by the Sanders campaign, which had said it would release the candidate’s health records by the end of the year. ||| Okay. What did Bernie Sanders’ health records released after his heart attack say? ||| ” That didn’t help. ||| Okay. I'd like to know more about Bernie Sanders' decision not to release his medical records after his heart attack. ||| ) — fellow septuagenarians who join Sanders at the top of most polls — have also committed to releasing their medical records. |||| Reformulation: "
7,Should there be an age limit on the presidency of the United States?,"Query: Should there be an age limit on the presidency? |||| Context: I heard Bernie Sanders was ill recently. What happened? |||  ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? |||  ||| How did the heart attack affect Bernie Sanders’ presidential campaign? |||  ||| How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? ||| LeWinter’s letter was one of three provided by the Sanders campaign, which had said it would release the candidate’s health records by the end of the year. ||| Okay. What did Bernie Sanders’ health records released after his heart attack say? ||| ” That didn’t help. ||| Okay. I'd like to know more about Bernie Sanders' decision not to release his medical records after his heart attack. ||| ) — fellow septuagenarians who join Sanders at the top of most polls — have also committed to releasing their medical records. ||| What about the other Democratic presidential candidates, did they release their health records? ||| ) has been adequately forthcoming about his medical records. |||| Reformulation: "
0,I'm about to become a dad and I want to get fit before it gets too hard. How do I get started?,Query: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||| Context:  |||| Reformulation: 
1,Okay. Should I try CrossFit to get fit?,Query: Okay. Should I try CrossFit? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| But that doesn’t mean we’re older versions of our dads. |||| Reformulation: 
2,That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit?,"Query: That sounds very intense but useful for me. How does it compare with just weightlifting? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| But that doesn’t mean we’re older versions of our dads. ||| Okay. Should I try CrossFit to get fit? ||| Besides the intensity factor, what distinguishes CrossFit from other gym-based workouts is its constantly changing exercises and emphasis on moves — bending and squatting, for example — that are functional in everyday life, says Russell Berger, a head trainer for CrossFit Inc. Rather than training people to become very good at a few exercises, CrossFit prompts them to do things that people do in real life, such as getting up and raising things off the ground, Berger says. |||| Reformulation: "
3,I would rather be safe. Do the positives of Crossfit outweigh the negatives?,"Query: I would rather be safe. Do the positives outweigh the negatives? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| But that doesn’t mean we’re older versions of our dads. ||| Okay. Should I try CrossFit to get fit? ||| Besides the intensity factor, what distinguishes CrossFit from other gym-based workouts is its constantly changing exercises and emphasis on moves — bending and squatting, for example — that are functional in everyday life, says Russell Berger, a head trainer for CrossFit Inc. Rather than training people to become very good at a few exercises, CrossFit prompts them to do things that people do in real life, such as getting up and raising things off the ground, Berger says. ||| That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit? ||| The paper states that CrossFit participants “are more likely to be injured and to seek medical treatment compared with participants in traditional weightlifting”, a finding that CrossFit, Inc. claimed to be based on scientific errors and material from retracted or mis-represented studies. |||| Reformulation: "
4,I’ve got four weeks. What about cardio for getting fit?,"Query: I’ve got four weeks. What about cardio? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| But that doesn’t mean we’re older versions of our dads. ||| Okay. Should I try CrossFit to get fit? ||| Besides the intensity factor, what distinguishes CrossFit from other gym-based workouts is its constantly changing exercises and emphasis on moves — bending and squatting, for example — that are functional in everyday life, says Russell Berger, a head trainer for CrossFit Inc. Rather than training people to become very good at a few exercises, CrossFit prompts them to do things that people do in real life, such as getting up and raising things off the ground, Berger says. ||| That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit? ||| The paper states that CrossFit participants “are more likely to be injured and to seek medical treatment compared with participants in traditional weightlifting”, a finding that CrossFit, Inc. claimed to be based on scientific errors and material from retracted or mis-represented studies. ||| I would rather be safe. Do the positives of Crossfit outweigh the negatives? ||| It may not be religious institutionally, but CrossFit does a better job than many religious communities in transforming people’s lives. |||| Reformulation: "
