,Target,Source
7,How do I become a veterinarian?,"Query: How do I become a vet? |||| Context: I like fashion and animals. What career options should I consider? ||| The median salary for these workers was $46,146 at that time. What Are Some Related Alternative Careers? There are many different career paths in fashion that you could pursue aside from becoming a personal stylist. ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How Much Does a Fashion Designer Make Monthly? by Chris Newton; Updated September 26, 2017 Fashion design is an exciting career for creative people and people who have a passion for fashion, clothing and accessories. Monthly salaries for fashion designers vary widely, based on employer, experience, location and talent. ||| How can I get a fashion design degree? ||| The U.S. Bureau of Labor Statistics (BLS) reported that a bachelor's degree related to fashion design is usually needed to gain an entry-level position in the industry ( www.bls.gov ). A common type of degree is the Bachelor of Fine Arts (BFA), which may have a major in fashion or fashion design. ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? ||| A typical type of a portfolio is one used by artists. An artist's portfolio consists of artwork that the artist can take to job interviews, conferences, galleries, and other networking opportunities to showcase his or her work, and give others an idea of what type of genre the artist works in. ||| What are the common entry requirements for a Bachelor of Fine Arts program? ||| Education &amp; Training Required Fashion designers typically need an associate or a bachelor's degree in fashion design. Some fashion designers also combine a fashion design degree with a business, marketing, or fashion merchandising degree, especially those who want to run their own business or retail store. ||| I’ll consider those. How about my career options for my other interest in animals? ||| Teen Vogue indicates that aspiring fashion magazine journalists may want to study English or journalism, while those working with fashion photography may pursue design-related degrees. Fashion merchandising bachelor's degrees are another option for those aspiring to enter all fashion journalism fields. ||| Not quite. I want to know about career opportunities related to animals. ||| Jobs Working with Animals: Career Options and Requirements Careers working with animals covers a broad spectrum of responsibilities and duties. Continue reading for an overview of the degree programs, certifications and training as well as career and salary info for some career options for graduates. |||| Reformulation: "
8,What are the other steps to become a veterinarian?,"Query: What are the other steps? |||| Context: I like fashion and animals. What career options should I consider? ||| The median salary for these workers was $46,146 at that time. What Are Some Related Alternative Careers? There are many different career paths in fashion that you could pursue aside from becoming a personal stylist. ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How Much Does a Fashion Designer Make Monthly? by Chris Newton; Updated September 26, 2017 Fashion design is an exciting career for creative people and people who have a passion for fashion, clothing and accessories. Monthly salaries for fashion designers vary widely, based on employer, experience, location and talent. ||| How can I get a fashion design degree? ||| The U.S. Bureau of Labor Statistics (BLS) reported that a bachelor's degree related to fashion design is usually needed to gain an entry-level position in the industry ( www.bls.gov ). A common type of degree is the Bachelor of Fine Arts (BFA), which may have a major in fashion or fashion design. ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? ||| A typical type of a portfolio is one used by artists. An artist's portfolio consists of artwork that the artist can take to job interviews, conferences, galleries, and other networking opportunities to showcase his or her work, and give others an idea of what type of genre the artist works in. ||| What are the common entry requirements for a Bachelor of Fine Arts program? ||| Education &amp; Training Required Fashion designers typically need an associate or a bachelor's degree in fashion design. Some fashion designers also combine a fashion design degree with a business, marketing, or fashion merchandising degree, especially those who want to run their own business or retail store. ||| I’ll consider those. How about my career options for my other interest in animals? ||| Teen Vogue indicates that aspiring fashion magazine journalists may want to study English or journalism, while those working with fashion photography may pursue design-related degrees. Fashion merchandising bachelor's degrees are another option for those aspiring to enter all fashion journalism fields. ||| Not quite. I want to know about career opportunities related to animals. ||| Jobs Working with Animals: Career Options and Requirements Careers working with animals covers a broad spectrum of responsibilities and duties. Continue reading for an overview of the degree programs, certifications and training as well as career and salary info for some career options for graduates. ||| How do I become a veterinarian? ||| U.S Bureau of Labor Statistics, American Veterinary Medical Association job postings (August 2012), O*Net On Line According to the U. S. Bureau of Labor Statistics, the median annual salary for veterinarians in May 2015 was $88,490. To become a vet, a doctorate degree in veterinary medicine is required and you must pass the North American Veterinary Licensing Exam to earn licensure. |||| Reformulation: "
9,I understand that licenses are required to work as a veterinarian in the US. Tell me more about that.,"Query: I understand that licenses are required. Tell me more about that. |||| Context: I like fashion and animals. What career options should I consider? ||| The median salary for these workers was $46,146 at that time. What Are Some Related Alternative Careers? There are many different career paths in fashion that you could pursue aside from becoming a personal stylist. ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How Much Does a Fashion Designer Make Monthly? by Chris Newton; Updated September 26, 2017 Fashion design is an exciting career for creative people and people who have a passion for fashion, clothing and accessories. Monthly salaries for fashion designers vary widely, based on employer, experience, location and talent. ||| How can I get a fashion design degree? ||| The U.S. Bureau of Labor Statistics (BLS) reported that a bachelor's degree related to fashion design is usually needed to gain an entry-level position in the industry ( www.bls.gov ). A common type of degree is the Bachelor of Fine Arts (BFA), which may have a major in fashion or fashion design. ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? ||| A typical type of a portfolio is one used by artists. An artist's portfolio consists of artwork that the artist can take to job interviews, conferences, galleries, and other networking opportunities to showcase his or her work, and give others an idea of what type of genre the artist works in. ||| What are the common entry requirements for a Bachelor of Fine Arts program? ||| Education &amp; Training Required Fashion designers typically need an associate or a bachelor's degree in fashion design. Some fashion designers also combine a fashion design degree with a business, marketing, or fashion merchandising degree, especially those who want to run their own business or retail store. ||| I’ll consider those. How about my career options for my other interest in animals? ||| Teen Vogue indicates that aspiring fashion magazine journalists may want to study English or journalism, while those working with fashion photography may pursue design-related degrees. Fashion merchandising bachelor's degrees are another option for those aspiring to enter all fashion journalism fields. ||| Not quite. I want to know about career opportunities related to animals. ||| Jobs Working with Animals: Career Options and Requirements Careers working with animals covers a broad spectrum of responsibilities and duties. Continue reading for an overview of the degree programs, certifications and training as well as career and salary info for some career options for graduates. ||| How do I become a veterinarian? ||| U.S Bureau of Labor Statistics, American Veterinary Medical Association job postings (August 2012), O*Net On Line According to the U. S. Bureau of Labor Statistics, the median annual salary for veterinarians in May 2015 was $88,490. To become a vet, a doctorate degree in veterinary medicine is required and you must pass the North American Veterinary Licensing Exam to earn licensure. ||| What are the other steps to become a veterinarian? ||| This exam measures a person's readiness for graduate-level studies. Step 2: Earn a Doctor of Veterinary Medicine Each successive year in a program of veterinary medicine builds upon the previous year's curriculum. |||| Reformulation: "
10,What about a way to combine my interests in fashion and animals?,"Query: What about a way to combine both of my interests? |||| Context: I like fashion and animals. What career options should I consider? ||| The median salary for these workers was $46,146 at that time. What Are Some Related Alternative Careers? There are many different career paths in fashion that you could pursue aside from becoming a personal stylist. ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How Much Does a Fashion Designer Make Monthly? by Chris Newton; Updated September 26, 2017 Fashion design is an exciting career for creative people and people who have a passion for fashion, clothing and accessories. Monthly salaries for fashion designers vary widely, based on employer, experience, location and talent. ||| How can I get a fashion design degree? ||| The U.S. Bureau of Labor Statistics (BLS) reported that a bachelor's degree related to fashion design is usually needed to gain an entry-level position in the industry ( www.bls.gov ). A common type of degree is the Bachelor of Fine Arts (BFA), which may have a major in fashion or fashion design. ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? ||| A typical type of a portfolio is one used by artists. An artist's portfolio consists of artwork that the artist can take to job interviews, conferences, galleries, and other networking opportunities to showcase his or her work, and give others an idea of what type of genre the artist works in. ||| What are the common entry requirements for a Bachelor of Fine Arts program? ||| Education &amp; Training Required Fashion designers typically need an associate or a bachelor's degree in fashion design. Some fashion designers also combine a fashion design degree with a business, marketing, or fashion merchandising degree, especially those who want to run their own business or retail store. ||| I’ll consider those. How about my career options for my other interest in animals? ||| Teen Vogue indicates that aspiring fashion magazine journalists may want to study English or journalism, while those working with fashion photography may pursue design-related degrees. Fashion merchandising bachelor's degrees are another option for those aspiring to enter all fashion journalism fields. ||| Not quite. I want to know about career opportunities related to animals. ||| Jobs Working with Animals: Career Options and Requirements Careers working with animals covers a broad spectrum of responsibilities and duties. Continue reading for an overview of the degree programs, certifications and training as well as career and salary info for some career options for graduates. ||| How do I become a veterinarian? ||| U.S Bureau of Labor Statistics, American Veterinary Medical Association job postings (August 2012), O*Net On Line According to the U. S. Bureau of Labor Statistics, the median annual salary for veterinarians in May 2015 was $88,490. To become a vet, a doctorate degree in veterinary medicine is required and you must pass the North American Veterinary Licensing Exam to earn licensure. ||| What are the other steps to become a veterinarian? ||| This exam measures a person's readiness for graduate-level studies. Step 2: Earn a Doctor of Veterinary Medicine Each successive year in a program of veterinary medicine builds upon the previous year's curriculum. ||| I understand that licenses are required to work as a veterinarian in the US. Tell me more about that. ||| It's during veterinary school that many students decide to concentrate on becoming large animal vets, dealing with farm animals, such as horses and cows, or small animal vets, dealing with domestic pets, such as dogs and cats. Following graduation, some individuals choose to participate in a 1-year internship to fine-tune their veterinary skills and possibly secure more rapid advancement in the field. |||| Reformulation: "
0,My dog has been shaking and tilting its head a lot recently. What could be wrong?,Query: My dog has been shaking and tilting its head a lot recently. What could be wrong? |||| Context:  |||| Reformulation: 
1,I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of?,Query: I just checked and there’s swelling in the outer portion. What could it be? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| This was cause for concern and we were going to check his ears when we got home. He kept shaking and shaking ... and then we saw an ant waltz out of his ear. |||| Reformulation: 
2,How dangerous could the inflammation or canine ear hematoma in my dog’s ears be?,"Query: How dangerous could these be? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| This was cause for concern and we were going to check his ears when we got home. He kept shaking and shaking ... and then we saw an ant waltz out of his ear. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. Inflammation can occur for any reason such as infection, allergy, parasitic infestation, tumors or any injury. |||| Reformulation: "
3,I live in a remote area. How can I treat my dog’s ear infection at home?,"Query: I live in a remote area. How can I treat it at home? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| This was cause for concern and we were going to check his ears when we got home. He kept shaking and shaking ... and then we saw an ant waltz out of his ear. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. Inflammation can occur for any reason such as infection, allergy, parasitic infestation, tumors or any injury. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. Hematomas don't just appear. |||| Reformulation: "
4,My cat is also having similar symptoms to my dog. Would the home remedy work for her as well?,"Query: My cat is also having similar symptoms. Would that work for her as well? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| This was cause for concern and we were going to check his ears when we got home. He kept shaking and shaking ... and then we saw an ant waltz out of his ear. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. Inflammation can occur for any reason such as infection, allergy, parasitic infestation, tumors or any injury. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. Hematomas don't just appear. ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| Instead of putting the vinegar in the dog’s ear, mix 2 tablespoons of it with a cup of water and have the dog drink it all. This can be repeated on a daily basis until the infection clears up. |||| Reformulation: "
5,Thanks. I am also worried that my pets are susceptible to the coronavirus.,"Query: Thanks. I am also worried that they are susceptible to the coronavirus. |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| This was cause for concern and we were going to check his ears when we got home. He kept shaking and shaking ... and then we saw an ant waltz out of his ear. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. Inflammation can occur for any reason such as infection, allergy, parasitic infestation, tumors or any injury. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. Hematomas don't just appear. ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| Instead of putting the vinegar in the dog’s ear, mix 2 tablespoons of it with a cup of water and have the dog drink it all. This can be repeated on a daily basis until the infection clears up. ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| WARNING: Do not use this method if the ears are red and swollen or have any open wounds. Garlic and Olive Oil combined are great for treating ear mites. |||| Reformulation: "
6,"Okay, but I also heard that a few animals have been reported to be infected with the coronavirus.","Query: Okay, but I also heard that a few have been reported to be infected. |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| This was cause for concern and we were going to check his ears when we got home. He kept shaking and shaking ... and then we saw an ant waltz out of his ear. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. Inflammation can occur for any reason such as infection, allergy, parasitic infestation, tumors or any injury. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. Hematomas don't just appear. ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| Instead of putting the vinegar in the dog’s ear, mix 2 tablespoons of it with a cup of water and have the dog drink it all. This can be repeated on a daily basis until the infection clears up. ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| WARNING: Do not use this method if the ears are red and swollen or have any open wounds. Garlic and Olive Oil combined are great for treating ear mites. ||| Thanks. I am also worried that my pets are susceptible to the coronavirus. ||| Dear Heloise: With everything I've heard about the coronavirus, can my dog get it? — Jackie in Illinois Jackie in Illinois: Here is what the experts know now. While there have been some dogs affected by coronaviruses, this coronavirus (which causes the disease covid-19) is not thought to be a threat to dogs or cats. |||| Reformulation: "
7,How can I protect my pets from the coronavirus?,"Query: How can I protect them? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| This was cause for concern and we were going to check his ears when we got home. He kept shaking and shaking ... and then we saw an ant waltz out of his ear. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. Inflammation can occur for any reason such as infection, allergy, parasitic infestation, tumors or any injury. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. Hematomas don't just appear. ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| Instead of putting the vinegar in the dog’s ear, mix 2 tablespoons of it with a cup of water and have the dog drink it all. This can be repeated on a daily basis until the infection clears up. ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| WARNING: Do not use this method if the ears are red and swollen or have any open wounds. Garlic and Olive Oil combined are great for treating ear mites. ||| Thanks. I am also worried that my pets are susceptible to the coronavirus. ||| Dear Heloise: With everything I've heard about the coronavirus, can my dog get it? — Jackie in Illinois Jackie in Illinois: Here is what the experts know now. While there have been some dogs affected by coronaviruses, this coronavirus (which causes the disease covid-19) is not thought to be a threat to dogs or cats. ||| Okay, but I also heard that a few animals have been reported to be infected with the coronavirus. ||| A pet dog in Hong Kong has a “low-level” infection of the coronavirus that causes covid-19 in people, in what may be the first known human-to-animal transmission of the novel coronavirus that has sickened more than 90,000 people worldwide. The case has raised the specter that dogs might be swept into the epidemic, which, even now, public health officials say does not appear to infect or be spread by pets. |||| Reformulation: "
8,Ok. But what about protecting my dog from the coronavirus?,"Query: Ok. But what about my dog? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| This was cause for concern and we were going to check his ears when we got home. He kept shaking and shaking ... and then we saw an ant waltz out of his ear. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Home Swollen Ear Ear Care: Swollen Dog Ear Quick Links Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; Vet Q&amp;ACauses: The most common and famous reason amongst researchers for dog swollen ear is inflammation. Inflammation can occur for any reason such as infection, allergy, parasitic infestation, tumors or any injury. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. Hematomas don't just appear. ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| Instead of putting the vinegar in the dog’s ear, mix 2 tablespoons of it with a cup of water and have the dog drink it all. This can be repeated on a daily basis until the infection clears up. ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| WARNING: Do not use this method if the ears are red and swollen or have any open wounds. Garlic and Olive Oil combined are great for treating ear mites. ||| Thanks. I am also worried that my pets are susceptible to the coronavirus. ||| Dear Heloise: With everything I've heard about the coronavirus, can my dog get it? — Jackie in Illinois Jackie in Illinois: Here is what the experts know now. While there have been some dogs affected by coronaviruses, this coronavirus (which causes the disease covid-19) is not thought to be a threat to dogs or cats. ||| Okay, but I also heard that a few animals have been reported to be infected with the coronavirus. ||| A pet dog in Hong Kong has a “low-level” infection of the coronavirus that causes covid-19 in people, in what may be the first known human-to-animal transmission of the novel coronavirus that has sickened more than 90,000 people worldwide. The case has raised the specter that dogs might be swept into the epidemic, which, even now, public health officials say does not appear to infect or be spread by pets. ||| How can I protect my pets from the coronavirus? ||| Other risk factors may include: stress sanitation issues crowding in the home parasites Cats can also spread the coronavirus in their feces, nasal secretions, and oral secretions. The feline coronavirus can remain inactive and harmless in the home, but it is very easy to destroy the virus with regular cleaning habits. |||| Reformulation: "
0,Why did Michael Jackson go so far to alter his appearance?,Query: Why did Michael Jackson go so far to alter his appearance? |||| Context:  |||| Reformulation: 
1,What else was Michael Jackson’s vexed relationship to his skin about?,"Query: What else was it about? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| And as Steve Knopper’s excellent recent book, “MJ: The Genius of Michael Jackson,” suggests, that relationship was a great deal more complicated than any implication that Jackson wanted to be white. Jackson’s relationship to his skin was complicated from a young age, Knopper reports: The Jackson brothers teased each other mercilessly about their appearances. |||| Reformulation: "
2,Okay. Did the Jacksons vegetarian diet help to fight their acne?,"Query: Okay. Did the diet help? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| And as Steve Knopper’s excellent recent book, “MJ: The Genius of Michael Jackson,” suggests, that relationship was a great deal more complicated than any implication that Jackson wanted to be white. Jackson’s relationship to his skin was complicated from a young age, Knopper reports: The Jackson brothers teased each other mercilessly about their appearances. ||| What else was Michael Jackson’s vexed relationship to his skin about? ||| In 1983, Arnold Klein, his dermatologist, observed not only that Jackson had vitiligo, the condition that would lead Jackson to bleach his skin, but also diagnosed Jackson with discoid lupus erythematosus. Later, Richard Strick, another dermatologist, “could see the disease had destroyed nose cartilage, which might have explained some of Michael’s plastic surgery. |||| Reformulation: "
3,Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin.,"Query: Never mind. Tell me more about the Pepsi commercial. |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| And as Steve Knopper’s excellent recent book, “MJ: The Genius of Michael Jackson,” suggests, that relationship was a great deal more complicated than any implication that Jackson wanted to be white. Jackson’s relationship to his skin was complicated from a young age, Knopper reports: The Jackson brothers teased each other mercilessly about their appearances. ||| What else was Michael Jackson’s vexed relationship to his skin about? ||| In 1983, Arnold Klein, his dermatologist, observed not only that Jackson had vitiligo, the condition that would lead Jackson to bleach his skin, but also diagnosed Jackson with discoid lupus erythematosus. Later, Richard Strick, another dermatologist, “could see the disease had destroyed nose cartilage, which might have explained some of Michael’s plastic surgery. ||| Okay. Did the Jacksons vegetarian diet help to fight their acne? ||| 43 males with acne, aged 15 to 25, were separated into two groups. For twelve weeks, one group ate a diet that was 25 percent protein and 45 percent low-glycemic carbohydrates. |||| Reformulation: "
4,How did Michael Jackson’s dependence on medicine lead to his death?,"Query: How so? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| And as Steve Knopper’s excellent recent book, “MJ: The Genius of Michael Jackson,” suggests, that relationship was a great deal more complicated than any implication that Jackson wanted to be white. Jackson’s relationship to his skin was complicated from a young age, Knopper reports: The Jackson brothers teased each other mercilessly about their appearances. ||| What else was Michael Jackson’s vexed relationship to his skin about? ||| In 1983, Arnold Klein, his dermatologist, observed not only that Jackson had vitiligo, the condition that would lead Jackson to bleach his skin, but also diagnosed Jackson with discoid lupus erythematosus. Later, Richard Strick, another dermatologist, “could see the disease had destroyed nose cartilage, which might have explained some of Michael’s plastic surgery. ||| Okay. Did the Jacksons vegetarian diet help to fight their acne? ||| 43 males with acne, aged 15 to 25, were separated into two groups. For twelve weeks, one group ate a diet that was 25 percent protein and 45 percent low-glycemic carbohydrates. ||| Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin. ||| It turned out the singer had suffered third-degree burns to his scalp. In the short term, Pepsi made a $1.5million compensation payment, which Jackson donated to a Californian medical centre, who later named a burns treatment wing in his honour. |||| Reformulation: "
5,Okay. How did Michael Jackson’s skin conditions affect his art and legacy?,"Query: Okay. How did it affect his art and legacy? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| And as Steve Knopper’s excellent recent book, “MJ: The Genius of Michael Jackson,” suggests, that relationship was a great deal more complicated than any implication that Jackson wanted to be white. Jackson’s relationship to his skin was complicated from a young age, Knopper reports: The Jackson brothers teased each other mercilessly about their appearances. ||| What else was Michael Jackson’s vexed relationship to his skin about? ||| In 1983, Arnold Klein, his dermatologist, observed not only that Jackson had vitiligo, the condition that would lead Jackson to bleach his skin, but also diagnosed Jackson with discoid lupus erythematosus. Later, Richard Strick, another dermatologist, “could see the disease had destroyed nose cartilage, which might have explained some of Michael’s plastic surgery. ||| Okay. Did the Jacksons vegetarian diet help to fight their acne? ||| 43 males with acne, aged 15 to 25, were separated into two groups. For twelve weeks, one group ate a diet that was 25 percent protein and 45 percent low-glycemic carbohydrates. ||| Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin. ||| It turned out the singer had suffered third-degree burns to his scalp. In the short term, Pepsi made a $1.5million compensation payment, which Jackson donated to a Californian medical centre, who later named a burns treatment wing in his honour. ||| How did Michael Jackson’s dependence on medicine lead to his death? ||| According to the book, initially published last year in Britain, the singer was in such pain that he took Percocet, Darvocet and, during his subsequent scalp treatments, large amounts of Demerol, all of which kick-started decades of dependence on narcotics. That dependence, coupled with financial difficulties that would compel him to agree to a demanding string of performances in London in 2009, set the table for Jackson to become more reliant on Murray, a doctor facing his own money troubles. |||| Reformulation: "
0,I remember there was a global coffee shortage some time ago. Can you tell me more about that?,Query: I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||| Context:  |||| Reformulation: 
1,What caused the drought in Brazil’s coffee belt region?,"Query: What caused the drought? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| Usually during this time of year, the delicate Arabica coffee plants in the mountains of Brazil, where most of the world's coffee comes from, are maturing. White, fragrant flowers have appeared, followed by cherry-like fruit, each containing two seeds: Arabica coffee beans, the most popular in the world. |||| Reformulation: "
2,I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread?,"Query: I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| Usually during this time of year, the delicate Arabica coffee plants in the mountains of Brazil, where most of the world's coffee comes from, are maturing. White, fragrant flowers have appeared, followed by cherry-like fruit, each containing two seeds: Arabica coffee beans, the most popular in the world. ||| What caused the drought in Brazil’s coffee belt region? ||| Deforestation causing São Paulo drought Written by Chris Fitch Published in Cities Deforestation near São Paulo, Brazil AFNR05 Feb 2015Brazil possesses 12 per cent of the world’s freshwater, and yet São Paulo – the biggest and richest city in South America – is suffering from severe drought with deforestation getting the blame Water rationing. Power cuts. |||| Reformulation: "
3,It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread?,"Query: It sounds like they are not related. What are its origins? And how did it spread? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| Usually during this time of year, the delicate Arabica coffee plants in the mountains of Brazil, where most of the world's coffee comes from, are maturing. White, fragrant flowers have appeared, followed by cherry-like fruit, each containing two seeds: Arabica coffee beans, the most popular in the world. ||| What caused the drought in Brazil’s coffee belt region? ||| Deforestation causing São Paulo drought Written by Chris Fitch Published in Cities Deforestation near São Paulo, Brazil AFNR05 Feb 2015Brazil possesses 12 per cent of the world’s freshwater, and yet São Paulo – the biggest and richest city in South America – is suffering from severe drought with deforestation getting the blame Water rationing. Power cuts. ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? ||| The U.S. government is stepping up efforts to help Central American farmers fight a devastating coffee disease — and hold down the price of your morning cup. At issue is a fungus called coffee rust that has caused more than $1 billion in damage across the Latin American region. |||| Reformulation: "
4,Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help?,"Query: Okay. The US government tried to help the situation. What did they do to help? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| Usually during this time of year, the delicate Arabica coffee plants in the mountains of Brazil, where most of the world's coffee comes from, are maturing. White, fragrant flowers have appeared, followed by cherry-like fruit, each containing two seeds: Arabica coffee beans, the most popular in the world. ||| What caused the drought in Brazil’s coffee belt region? ||| Deforestation causing São Paulo drought Written by Chris Fitch Published in Cities Deforestation near São Paulo, Brazil AFNR05 Feb 2015Brazil possesses 12 per cent of the world’s freshwater, and yet São Paulo – the biggest and richest city in South America – is suffering from severe drought with deforestation getting the blame Water rationing. Power cuts. ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? ||| The U.S. government is stepping up efforts to help Central American farmers fight a devastating coffee disease — and hold down the price of your morning cup. At issue is a fungus called coffee rust that has caused more than $1 billion in damage across the Latin American region. ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? ||| Hemileia vastatrix Hemileia vastatrix is a fungus of the order Pucciniales (previously also known as Uredinales) that causes coffee leaf rust (CLR), a disease that is devastating to susceptible coffee plantations. Coffee serves as the obligate host of coffee rust, that is, the rust must have access to and come into physical contact with coffee (""Coffea sp. |||| Reformulation: "
