,Target,Source
3,What food is the Amalfi known for?,"Query: What food is it known for? |||| Context: I want to go on vacation somewhere in Europe with good food. What are some beautiful places? ||| Yes, it'll be my first time. Where should I consider? ||| What should I not miss on the Coast? |||| Reformulation: "
4,What is the Duomo on the Amalfi Coast?,"Query: Duomo?  What’s that? |||| Context: I want to go on vacation somewhere in Europe with good food. What are some beautiful places? ||| Yes, it'll be my first time. Where should I consider? ||| What should I not miss on the Coast? ||| What food is it known for? |||| Reformulation: "
5,What were the technological innovations in Italian cathedrals or catholic churches (the Duomo)?,"Query: Cool!  What kinds of innovations? |||| Context: I want to go on vacation somewhere in Europe with good food. What are some beautiful places? ||| Yes, it'll be my first time. Where should I consider? ||| What should I not miss on the Coast? ||| What food is it known for? ||| Duomo?  What’s that? |||| Reformulation: "
0,Why is it important to reduce runoff in urban areas?,Query: Why is it important to reduce runoff in urban areas? |||| Context:  |||| Reformulation: 
1,What best management practices could I use at home to reduce runoff?,Query: What practices could I use at home to help? |||| Context: Why is it important to reduce runoff in urban areas? |||| Reformulation: 
2,Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider when picking a rain barrel?,Query: Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? |||| Context: Why is it important to reduce runoff in urban areas? ||| What practices could I use at home to help? |||| Reformulation: 
3,How much rainwater can I collect with a rain barrel?,Query: I live in Seattle and have a big lawn. How big should it be? How much can I save? |||| Context: Why is it important to reduce runoff in urban areas? ||| What practices could I use at home to help? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? |||| Reformulation: 
4,What are the pros and cons of different rain barrel materials?,Query: That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials? |||| Context: Why is it important to reduce runoff in urban areas? ||| What practices could I use at home to help? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| I live in Seattle and have a big lawn. How big should it be? How much can I save? |||| Reformulation: 
5,Is the collected water from a rain barrel safe enough to water my garden?,Query: Is it safe to use on my garden? |||| Context: Why is it important to reduce runoff in urban areas? ||| What practices could I use at home to help? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| I live in Seattle and have a big lawn. How big should it be? How much can I save? ||| That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials? |||| Reformulation: 
6,What else should I consider when installing a rain barrel?,Query: What else should I consider when installing it? |||| Context: Why is it important to reduce runoff in urban areas? ||| What practices could I use at home to help? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| I live in Seattle and have a big lawn. How big should it be? How much can I save? ||| That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials? ||| Is it safe to use on my garden? |||| Reformulation: 
7,You mentioned rain gardens earlier. How do they compare to rain barrels?,Query: You also mentioned rain gardens earlier. How do they compare? |||| Context: Why is it important to reduce runoff in urban areas? ||| What practices could I use at home to help? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| I live in Seattle and have a big lawn. How big should it be? How much can I save? ||| That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials? ||| Is it safe to use on my garden? ||| What else should I consider when installing it? |||| Reformulation: 
8,I’ll try the rain garden too. What are some native plants for the Seattle areas that I could use?,Query: I’ll try the garden too. What are some native plants for my area that I could use? |||| Context: Why is it important to reduce runoff in urban areas? ||| What practices could I use at home to help? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| I live in Seattle and have a big lawn. How big should it be? How much can I save? ||| That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials? ||| Is it safe to use on my garden? ||| What else should I consider when installing it? ||| You also mentioned rain gardens earlier. How do they compare? |||| Reformulation: 
0,What’s the science behind why we drink alcohol?,Query: What’s the science behind why we drink alcohol? |||| Context:  |||| Reformulation: 
1,What are the causes of alcoholism?,Query: What are the causes of it? |||| Context: What’s the science behind why we drink alcohol? |||| Reformulation: 
2,Who is at high risk for alcohol addiction?,Query: Who is at high risk? |||| Context: What’s the science behind why we drink alcohol? ||| What are the causes of it? |||| Reformulation: 
3,What is a safe amount of alcohol to drink daily?,Query: What is a safe amount to drink daily? |||| Context: What’s the science behind why we drink alcohol? ||| What are the causes of it? ||| Who is at high risk? |||| Reformulation: 
4,What do the U.S government guidelines say about pregnant women drinking alcoholic beverages? Why?,Query: What do the guidelines say for pregnant women? Why? |||| Context: What’s the science behind why we drink alcohol? ||| What are the causes of it? ||| Who is at high risk? ||| What is a safe amount to drink daily? |||| Reformulation: 
5,But I’ve heard that pregnant women in France drink wine with dinner. Is that true?,Query: But I’ve heard that pregnant women in France drink wine with dinner. Is that true? |||| Context: What’s the science behind why we drink alcohol? ||| What are the causes of it? ||| Who is at high risk? ||| What is a safe amount to drink daily? ||| What do the guidelines say for pregnant women? Why? |||| Reformulation: 
6,So you mean that the US suggestion which prohibits pregnant women from drinking alcohol may be too strict? What is the French government's attitude towards pregnant women drinking?,Query: So you mean that the US suggestion may be too strict? What is the French government's attitude? |||| Context: What’s the science behind why we drink alcohol? ||| What are the causes of it? ||| Who is at high risk? ||| What is a safe amount to drink daily? ||| What do the guidelines say for pregnant women? Why? ||| But I’ve heard that pregnant women in France drink wine with dinner. Is that true? |||| Reformulation: 
7,Tell me about the findings from the Lancet study you mentioned. What did  advise on safe consumption levels of alcohol?,Query: Tell me about the findings from the Lancet study you mentioned. What advice did it give for safety? |||| Context: What’s the science behind why we drink alcohol? ||| What are the causes of it? ||| Who is at high risk? ||| What is a safe amount to drink daily? ||| What do the guidelines say for pregnant women? Why? ||| But I’ve heard that pregnant women in France drink wine with dinner. Is that true? ||| So you mean that the US suggestion may be too strict? What is the French government's attitude? |||| Reformulation: 
8,I’d like to stop. What are some treatment options for alcoholism?,Query: I’d like to stop. What are some treatment options? |||| Context: What’s the science behind why we drink alcohol? ||| What are the causes of it? ||| Who is at high risk? ||| What is a safe amount to drink daily? ||| What do the guidelines say for pregnant women? Why? ||| But I’ve heard that pregnant women in France drink wine with dinner. Is that true? ||| So you mean that the US suggestion may be too strict? What is the French government's attitude? ||| Tell me about the findings from the Lancet study you mentioned. What advice did it give for safety? |||| Reformulation: 
9,"No, I meant drinking alcohol. What are some alcohol rehab treatment options to consider?","Query: No, I meant drinking alcohol. What are some rehab treatment options to consider? |||| Context: What’s the science behind why we drink alcohol? ||| What are the causes of it? ||| Who is at high risk? ||| What is a safe amount to drink daily? ||| What do the guidelines say for pregnant women? Why? ||| But I’ve heard that pregnant women in France drink wine with dinner. Is that true? ||| So you mean that the US suggestion may be too strict? What is the French government's attitude? ||| Tell me about the findings from the Lancet study you mentioned. What advice did it give for safety? ||| I’d like to stop. What are some treatment options? |||| Reformulation: "
0,What are the mechanisms of depression?,Query: What are the mechanisms of depression? |||| Context:  |||| Reformulation: 
1,What is the role of serotonin in depression?,Query: What is the role of serotonin? |||| Context: What are the mechanisms of depression? |||| Reformulation: 
2,How can I balance serotonin?,Query: How can I balance it? |||| Context: What are the mechanisms of depression? ||| What is the role of serotonin? |||| Reformulation: 
3,What foods boost dopamine?,Query: What foods boost it? |||| Context: What are the mechanisms of depression? ||| What is the role of serotonin? ||| How can I balance it? |||| Reformulation: 
4,How does the phenylalanine convert to tyrosine?,Query: How does the phenylalanine convert to tyrosine? |||| Context: What are the mechanisms of depression? ||| What is the role of serotonin? ||| How can I balance it? ||| What foods boost it? |||| Reformulation: 
5,Can stimulant drugs alleviate depression?,Query: Can these drugs alleviate depression? |||| Context: What are the mechanisms of depression? ||| What is the role of serotonin? ||| How can I balance it? ||| What foods boost it? ||| How does the phenylalanine convert to tyrosine? |||| Reformulation: 
6,Does the catecholamine theory explain the cause of depression?,Query: Does this theory explain the cause of depression? |||| Context: What are the mechanisms of depression? ||| What is the role of serotonin? ||| How can I balance it? ||| What foods boost it? ||| How does the phenylalanine convert to tyrosine? ||| Can these drugs alleviate depression? |||| Reformulation: 
7,Can a person have mania and depression at the same time?,Query: Can a person have both at the same time? |||| Context: What are the mechanisms of depression? ||| What is the role of serotonin? ||| How can I balance it? ||| What foods boost it? ||| How does the phenylalanine convert to tyrosine? ||| Can these drugs alleviate depression? ||| Does this theory explain the cause of depression? |||| Reformulation: 
8,"No, I meant mania and depression.","Query: No, I meant mania and depression. |||| Context: What are the mechanisms of depression? ||| What is the role of serotonin? ||| How can I balance it? ||| What foods boost it? ||| How does the phenylalanine convert to tyrosine? ||| Can these drugs alleviate depression? ||| Does this theory explain the cause of depression? ||| Can a person have both at the same time? |||| Reformulation: "
9,What are the types of bipolar disorder?,"Query: What are the types of bipolar? |||| Context: What are the mechanisms of depression? ||| What is the role of serotonin? ||| How can I balance it? ||| What foods boost it? ||| How does the phenylalanine convert to tyrosine? ||| Can these drugs alleviate depression? ||| Does this theory explain the cause of depression? ||| Can a person have both at the same time? ||| No, I meant mania and depression. |||| Reformulation: "
0,Who are the greatest catchers of all time?,Query: Who are the greatest catchers of all time? |||| Context:  |||| Reformulation: 
1,What was Johnny Bench known for?.,Query: What was he known for? |||| Context: Who are the greatest catchers of all time? |||| Reformulation: 
2,Who won the Johnny Bench Award?,Query: Who won his award? |||| Context: Who are the greatest catchers of all time? ||| What was he known for? |||| Reformulation: 
3,Who was the next Rookie of the Year for the Cincinnati Reds after Johnny Bench?,Query: Who was the next Rookie of the Year for the team after him? |||| Context: Who are the greatest catchers of all time? ||| What was he known for? ||| Who won his award? |||| Reformulation: 
4,Did Johnny Lee Bench make it into Cooperstown?,Query: Did Bench make it into Cooperstown? |||| Context: Who are the greatest catchers of all time? ||| What was he known for? ||| Who won his award? ||| Who was the next Rookie of the Year for the team after him? |||| Reformulation: 
5,Was Johnny Bench married?,Query: Was he married? |||| Context: Who are the greatest catchers of all time? ||| What was he known for? ||| Who won his award? ||| Who was the next Rookie of the Year for the team after him? ||| Did Bench make it into Cooperstown? |||| Reformulation: 
6,I’d like to know about Johnny Bench’s first two marriages.,Query: I’d like to know about the first two marriages. |||| Context: Who are the greatest catchers of all time? ||| What was he known for? ||| Who won his award? ||| Who was the next Rookie of the Year for the team after him? ||| Did Bench make it into Cooperstown? ||| Was he married? |||| Reformulation: 
7,Does Bobby Binger Bench play baseball?,Query: Does Bobby play baseball? |||| Context: Who are the greatest catchers of all time? ||| What was he known for? ||| Who won his award? ||| Who was the next Rookie of the Year for the team after him? ||| Did Bench make it into Cooperstown? ||| Was he married? ||| I’d like to know about the first two marriages. |||| Reformulation: 
8,Interesting. How old was Bobby Binger Bench when Johnny Bench and Laura Cwikowski got divorced?,Query: Interesting. How old was he when they got divorced? |||| Context: Who are the greatest catchers of all time? ||| What was he known for? ||| Who won his award? ||| Who was the next Rookie of the Year for the team after him? ||| Did Bench make it into Cooperstown? ||| Was he married? ||| I’d like to know about the first two marriages. ||| Does Bobby play baseball? |||| Reformulation: 
0,I saw an online ad for a house with descriptions saying it has a heat pump. What is that?,Query: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Context:  |||| Reformulation: 
1,What are some other choices besides a heat pump to heat my home?,Query: What are some other choices to heat my home? |||| Context: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Reformulation: 
2,What are the pros and cons between a gas furnace and a heat pump?,Query: What are the pros and cons between a gas furnace and a heat pump? |||| Context: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? ||| What are some other choices to heat my home? |||| Reformulation: 
3,A heat pump seems very suitable for my house. How much does it cost to install one?,Query: A heat pump seems very suitable for my house. How much does it cost to install one? |||| Context: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? ||| What are some other choices to heat my home? ||| What are the pros and cons between a gas furnace and a heat pump? |||| Reformulation: 
4,"Which type of heat pump is better in terms of efficiency, a geothermal heat pump or an air-source heat pump?",Query: Which type is better in terms of efficiency? |||| Context: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? ||| What are some other choices to heat my home? ||| What are the pros and cons between a gas furnace and a heat pump? ||| A heat pump seems very suitable for my house. How much does it cost to install one? |||| Reformulation: 
5,How many years will it take to recoup the investment in a geothermal heat pump?,Query: How many years will it take to recoup the investment? |||| Context: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? ||| What are some other choices to heat my home? ||| What are the pros and cons between a gas furnace and a heat pump? ||| A heat pump seems very suitable for my house. How much does it cost to install one? ||| Which type is better in terms of efficiency? |||| Reformulation: 
6,That’s great. What makes a geothermal heat pump so efficient?,Query: That’s great. What makes it so efficient? |||| Context: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? ||| What are some other choices to heat my home? ||| What are the pros and cons between a gas furnace and a heat pump? ||| A heat pump seems very suitable for my house. How much does it cost to install one? ||| Which type is better in terms of efficiency? ||| How many years will it take to recoup the investment? |||| Reformulation: 
7,Cool science. But I’ve heard some horror stories about air-source heat pumps.,Query: Cool science. But I’ve heard some horror stories about air-source ones. |||| Context: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? ||| What are some other choices to heat my home? ||| What are the pros and cons between a gas furnace and a heat pump? ||| A heat pump seems very suitable for my house. How much does it cost to install one? ||| Which type is better in terms of efficiency? ||| How many years will it take to recoup the investment? ||| That’s great. What makes it so efficient? |||| Reformulation: 
8,Tell me about AC systems.,Query: Tell me about AC systems. |||| Context: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? ||| What are some other choices to heat my home? ||| What are the pros and cons between a gas furnace and a heat pump? ||| A heat pump seems very suitable for my house. How much does it cost to install one? ||| Which type is better in terms of efficiency? ||| How many years will it take to recoup the investment? ||| That’s great. What makes it so efficient? ||| Cool science. But I’ve heard some horror stories about air-source ones. |||| Reformulation: 
9,How is an AC system different from a heat pump?,Query: How is it different from a heat pump? |||| Context: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? ||| What are some other choices to heat my home? ||| What are the pros and cons between a gas furnace and a heat pump? ||| A heat pump seems very suitable for my house. How much does it cost to install one? ||| Which type is better in terms of efficiency? ||| How many years will it take to recoup the investment? ||| That’s great. What makes it so efficient? ||| Cool science. But I’ve heard some horror stories about air-source ones. ||| Tell me about AC systems. |||| Reformulation: 
