,Target,Source
9,What role did women play in the BlackLivesMatter protests?,"Query: What role did women play in that? |||| Context: There was mention of the protection of Black lives earlier. How are they related? ||| My book, “Civil Rights and the Making of the Modern American State,” examined an earlier movement focused on the protection of black lives. ||| That's cool. Tell me more about the Feminist Coalition. ||| It raised and managed funds for the movement, established a legal aid service made up of volunteers, and coordinated help lines to align efforts across the country. ||| My friend also mentioned that women were instrumental to the EndSars movement. What was their role? ||| Women play a leading role in the ongoing #EndSARS movement against police brutality and government violence in Nigeria, specifically seeking to abolish a federal police unit called the Special Anti-Robbery Squad. ||| Did international support from the US help with the EndSars movement? |||  ||| Okay, but I meant the international community's response to the EndSars protests. |||  ||| How did the international community respond to the |||| Reformulation: "
0,I like fashion and animals. What career options should I consider?,Query: I like fashion and animals. What career options should I consider? |||| Context:  |||| Reformulation: 
1,Becoming a fashion designer sounds interesting. What's the job outlook?,"Query: Becoming a fashion designer sounds interesting. What's the job outlook? |||| Context: I like fashion and animals. What career options should I consider? ||| With a degree in fashion, fashion merchandising or a similar field, you may want to consider becoming a fashion designer. |||| Reformulation: "
2,How can I get a fashion design degree?,"Query: How can I get a degree in it? |||| Context: Becoming a fashion designer sounds interesting. What's the job outlook? ||| How Much Does a Fashion Designer Make Monthly? ||| I like fashion and animals. What career options should I consider? ||| With a degree in fashion, fashion merchandising or a similar field, you may want to consider becoming a fashion designer. |||| Reformulation: "
3,Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of?,"Query: Okay. What does the portfolio usually consist of? |||| Context: How can I get a fashion design degree? ||| , you will usually create a portfolio and complete an internship. ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How Much Does a Fashion Designer Make Monthly? ||| I like fashion and animals. What career options should I consider? ||| With a degree in fashion, fashion merchandising or a similar field, you may want to consider becoming a fashion designer. |||| Reformulation: "
4,What are the common entry requirements for a Bachelor of Fine Arts program?,"Query: What are the common entry requirements for the degree? |||| Context: Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? ||| An artist's portfolio consists of artwork that the artist can take to job interviews, conferences, galleries, and other networking opportunities to showcase his or her work, and give others an idea of what type of genre the artist works in. ||| How can I get a fashion design degree? ||| , you will usually create a portfolio and complete an internship. ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How Much Does a Fashion Designer Make Monthly? ||| I like fashion and animals. What career options should I consider? ||| With a degree in fashion, fashion merchandising or a similar field, you may want to consider becoming a fashion designer. |||| Reformulation: "
5,I’ll consider those. How about my career options for my other interest in animals?,"Query: I’ll consider those. How about my options for my other interest? |||| Context: What are the common entry requirements for a Bachelor of Fine Arts program? ||| Education &amp; Training Required Fashion designers typically need an associate or a bachelor's degree in fashion design. ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? ||| An artist's portfolio consists of artwork that the artist can take to job interviews, conferences, galleries, and other networking opportunities to showcase his or her work, and give others an idea of what type of genre the artist works in. ||| How can I get a fashion design degree? ||| , you will usually create a portfolio and complete an internship. ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options should I consider? ||| With a degree in fashion, fashion merchandising or a similar field, you may want to consider becoming a fashion designer. |||| Reformulation: "
6,Not quite. I want to know about career opportunities related to animals.,"Query: Not quite. I want to know about career opportunities related to animals. |||| Context: I’ll consider those. How about my career options for my other interest in animals? ||| Teen Vogue indicates that aspiring fashion magazine journalists may want to study English or journalism, while those working with fashion photography may pursue design-related degrees. ||| What are the common entry requirements for a Bachelor of Fine Arts program? ||| Education &amp; Training Required Fashion designers typically need an associate or a bachelor's degree in fashion design. ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? ||| An artist's portfolio consists of artwork that the artist can take to job interviews, conferences, galleries, and other networking opportunities to showcase his or her work, and give others an idea of what type of genre the artist works in. ||| How can I get a fashion design degree? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options sh |||| Reformulation: "
7,How do I become a veterinarian?,"Query: How do I become a vet? |||| Context: Not quite. I want to know about career opportunities related to animals. ||| Jobs Working with Animals: Career Options and Requirements Careers working with animals covers a broad spectrum of responsibilities and duties. ||| I’ll consider those. How about my career options for my other interest in animals? ||| Teen Vogue indicates that aspiring fashion magazine journalists may want to study English or journalism, while those working with fashion photography may pursue design-related degrees. ||| What are the common entry requirements for a Bachelor of Fine Arts program? ||| Education &amp; Training Required Fashion designers typically need an associate or a bachelor's degree in fashion design. ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| How can I get a fashion design degree? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options should I consider |||| Reformulation: "
8,What are the other steps to become a veterinarian?,"Query: What are the other steps? |||| Context: How do I become a veterinarian? ||| How to Become a Veterinarian Follow these steps to become a veterinarian: Step 1: Complete a Bachelor's Degree Program Most schools of veterinary medicine require or prefer applicants to have a bachelor's degree. ||| Not quite. I want to know about career opportunities related to animals. ||| Jobs Working with Animals: Career Options and Requirements Careers working with animals covers a broad spectrum of responsibilities and duties. ||| I’ll consider those. How about my career options for my other interest in animals? ||| Teen Vogue indicates that aspiring fashion magazine journalists may want to study English or journalism, while those working with fashion photography may pursue design-related degrees. ||| What are the common entry requirements for a Bachelor of Fine Arts program? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| How can I get a fashion design degree? |||  ||| Becoming a fas |||| Reformulation: "
9,I understand that licenses are required to work as a veterinarian in the US. Tell me more about that.,Query: I understand that licenses are required. Tell me more about that. |||| Context: What are the other steps to become a veterinarian? ||| These and related courses lay the basic framework for understanding veterinary medicine. ||| How do I become a veterinarian? ||| How to Become a Veterinarian Follow these steps to become a veterinarian: Step 1: Complete a Bachelor's Degree Program Most schools of veterinary medicine require or prefer applicants to have a bachelor's degree. ||| Not quite. I want to know about career opportunities related to animals. ||| Jobs Working with Animals: Career Options and Requirements Careers working with animals covers a broad spectrum of responsibilities and duties. ||| I’ll consider those. How about my career options for my other interest in animals? |||  ||| What are the common entry requirements for a Bachelor of Fine Arts program? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| How can I get a fashion design degree? |||  ||| Becoming a fashion designer sounds interesting. Wh |||| Reformulation: 
10,What about a way to combine my interests in fashion and animals?,"Query: What about a way to combine both of my interests? |||| Context: I understand that licenses are required to work as a veterinarian in the US. Tell me more about that. ||| all states and the District of Columbia require newly graduated veterinarians to pass the North American Veterinary Licensing Examination, in order to practice. ||| What are the other steps to become a veterinarian? ||| These and related courses lay the basic framework for understanding veterinary medicine. ||| How do I become a veterinarian? ||| How to Become a Veterinarian Follow these steps to become a veterinarian: Step 1: Complete a Bachelor's Degree Program Most schools of veterinary medicine require or prefer applicants to have a bachelor's degree. ||| Not quite. I want to know about career opportunities related to animals. |||  ||| I’ll consider those. How about my career options for my other interest in animals? |||  ||| What are the common entry requirements for a Bachelor of Fine Arts program? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio |||| Reformulation: "
0,My dog has been shaking and tilting its head a lot recently. What could be wrong?,Query: My dog has been shaking and tilting its head a lot recently. What could be wrong? |||| Context:  |||| Reformulation: 
1,I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of?,Query: I just checked and there’s swelling in the outer portion. What could it be? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| and we were going to check his ears when we got home. |||| Reformulation: 
2,How dangerous could the inflammation or canine ear hematoma in my dog’s ears be?,Query: How dangerous could these be? |||| Context: I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| and we were going to check his ears when we got home. |||| Reformulation: 
3,I live in a remote area. How can I treat my dog’s ear infection at home?,Query: I live in a remote area. How can I treat it at home? |||| Context: How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| and we were going to check his ears when we got home. |||| Reformulation: 
4,My cat is also having similar symptoms to my dog. Would the home remedy work for her as well?,Query: My cat is also having similar symptoms. Would that work for her as well? |||| Context: I live in a remote area. How can I treat my dog’s ear infection at home? ||| Garlic has also been found to be a good home remedy because of the herb’s antibiotic properties. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Overview Problems Infections Scratching Itching Swelling Treatment Reader &amp; ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| and we were going to check his ears when we got home. |||| Reformulation: 
5,Thanks. I am also worried that my pets are susceptible to the coronavirus.,Query: Thanks. I am also worried that they are susceptible to the coronavirus. |||| Context: My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| ’s ears and have worked wonders for getting rid of the ear mites. ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| Garlic has also been found to be a good home remedy because of the herb’s antibiotic properties. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| Each hospital is different though and you should talk with the veterinarians in your area. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| and we were going to check his ears when we got home. |||| Reformulation: 
6,"Okay, but I also heard that a few animals have been reported to be infected with the coronavirus.","Query: Okay, but I also heard that a few have been reported to be infected. |||| Context: Thanks. I am also worried that my pets are susceptible to the coronavirus. ||| Dear Heloise: With everything I've heard about the coronavirus, can my dog get it? — ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| ’s ears and have worked wonders for getting rid of the ear mites. ||| I live in a remote area. How can I treat my dog’s ear infection at home? ||| Garlic has also been found to be a good home remedy because of the herb’s antibiotic properties. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| and we were going to check his ears when we got home. |||| Reformulation: "
7,How can I protect my pets from the coronavirus?,"Query: How can I protect them? |||| Context: Okay, but I also heard that a few animals have been reported to be infected with the coronavirus. ||| A pet dog in Hong Kong has a “low-level” infection of the coronavirus that causes covid-19 in people, in what may be the first known human-to-animal transmission of the novel coronavirus that has sickened more than 90,000 people worldwide. ||| Thanks. I am also worried that my pets are susceptible to the coronavirus. ||| Dear Heloise: With everything I've heard about the coronavirus, can my dog get it? — ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| ’s ears and have worked wonders for getting rid of the ear mites. ||| I live in a remote area. How can I treat my dog’s ear infection at home? |||  ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| My dog has been shaking and tiltin |||| Reformulation: "
8,Ok. But what about protecting my dog from the coronavirus?,"Query: Ok. But what about my dog? |||| Context: How can I protect my pets from the coronavirus? |||  ||| Okay, but I also heard that a few animals have been reported to be infected with the coronavirus. ||| A pet dog in Hong Kong has a “low-level” infection of the coronavirus that causes covid-19 in people, in what may be the first known human-to-animal transmission of the novel coronavirus that has sickened more than 90,000 people worldwide. ||| Thanks. I am also worried that my pets are susceptible to the coronavirus. ||| Dear Heloise: With everything I've heard about the coronavirus, can my dog get it? — ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? |||  ||| I live in a remote area. How can I treat my dog’s ear infection at home? |||  ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| My dog has been shaking and tilting its he |||| Reformulation: "
0,Why did Michael Jackson go so far to alter his appearance?,Query: Why did Michael Jackson go so far to alter his appearance? |||| Context:  |||| Reformulation: 
1,What else was Michael Jackson’s vexed relationship to his skin about?,"Query: What else was it about? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| The Jacksons had been subject to intense media scrutiny starting when they were very young and that meant Michael had to go through puberty in the public eye, a process that included media scrutiny of his blemishes. |||| Reformulation: "
2,Okay. Did the Jacksons vegetarian diet help to fight their acne?,"Query: Okay. Did the diet help? |||| Context: What else was Michael Jackson’s vexed relationship to his skin about? |||  ||| Why did Michael Jackson go so far to alter his appearance? ||| The Jacksons had been subject to intense media scrutiny starting when they were very young and that meant Michael had to go through puberty in the public eye, a process that included media scrutiny of his blemishes. |||| Reformulation: "
3,Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin.,"Query: Never mind. Tell me more about the Pepsi commercial. |||| Context: Okay. Did the Jacksons vegetarian diet help to fight their acne? ||| For twelve weeks, one group ate a diet that was 25 percent protein and 45 percent low-glycemic carbohydrates. ||| What else was Michael Jackson’s vexed relationship to his skin about? |||  ||| Why did Michael Jackson go so far to alter his appearance? ||| The Jacksons had been subject to intense media scrutiny starting when they were very young and that meant Michael had to go through puberty in the public eye, a process that included media scrutiny of his blemishes. |||| Reformulation: "
4,How did Michael Jackson’s dependence on medicine lead to his death?,"Query: How so? |||| Context: Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin. ||| In the short term, Pepsi made a $1.5million compensation payment, which Jackson donated to a Californian medical centre, who later named a burns treatment wing in his honour. ||| Okay. Did the Jacksons vegetarian diet help to fight their acne? ||| For twelve weeks, one group ate a diet that was 25 percent protein and 45 percent low-glycemic carbohydrates. ||| What else was Michael Jackson’s vexed relationship to his skin about? |||  ||| Why did Michael Jackson go so far to alter his appearance? ||| The Jacksons had been subject to intense media scrutiny starting when they were very young and that meant Michael had to go through puberty in the public eye, a process that included media scrutiny of his blemishes. |||| Reformulation: "
5,Okay. How did Michael Jackson’s skin conditions affect his art and legacy?,"Query: Okay. How did it affect his art and legacy? |||| Context: How did Michael Jackson’s dependence on medicine lead to his death? |||  ||| Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin. ||| In the short term, Pepsi made a $1.5million compensation payment, which Jackson donated to a Californian medical centre, who later named a burns treatment wing in his honour. ||| Okay. Did the Jacksons vegetarian diet help to fight their acne? ||| For twelve weeks, one group ate a diet that was 25 percent protein and 45 percent low-glycemic carbohydrates. ||| What else was Michael Jackson’s vexed relationship to his skin about? |||  ||| Why did Michael Jackson go so far to alter his appearance? ||| The Jacksons had been subject to intense media scrutiny starting when they were very young and that meant Michael had to go through puberty in the public eye, a process that included media scrutiny of his blemishes. |||| Reformulation: "
0,I remember there was a global coffee shortage some time ago. Can you tell me more about that?,Query: I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||| Context:  |||| Reformulation: 
1,What caused the drought in Brazil’s coffee belt region?,"Query: What caused the drought? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| But last month, the worst drought in decades hit Brazil's coffee belt region, destroying crop yields and causing the price of coffee to shoot up by more than 50 percent so far this year. |||| Reformulation: "
2,I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread?,"Query: I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? |||| Context: What caused the drought in Brazil’s coffee belt region? ||| The past twelve months has seen Brazil being hit harder and harder by the effects of drought, as first São Paulo, then other regions of the country, struggle to cope with dwindling supplies of water but an immense demand. ||| I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| But last month, the worst drought in decades hit Brazil's coffee belt region, destroying crop yields and causing the price of coffee to shoot up by more than 50 percent so far this year. |||| Reformulation: "
3,It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread?,"Query: It sounds like they are not related. What are its origins? And how did it spread? |||| Context: I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? ||| At issue is a fungus called coffee rust that has caused more than $1 billion in damage across the Latin American region. ||| What caused the drought in Brazil’s coffee belt region? ||| The past twelve months has seen Brazil being hit harder and harder by the effects of drought, as first São Paulo, then other regions of the country, struggle to cope with dwindling supplies of water but an immense demand. ||| I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| But last month, the worst drought in decades hit Brazil's coffee belt region, destroying crop yields and causing the price of coffee to shoot up by more than 50 percent so far this year. |||| Reformulation: "
4,Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help?,"Query: Okay. The US government tried to help the situation. What did they do to help? |||| Context: It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? |||  ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? ||| At issue is a fungus called coffee rust that has caused more than $1 billion in damage across the Latin American region. ||| What caused the drought in Brazil’s coffee belt region? ||| The past twelve months has seen Brazil being hit harder and harder by the effects of drought, as first São Paulo, then other regions of the country, struggle to cope with dwindling supplies of water but an immense demand. ||| I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| But last month, the worst drought in decades hit Brazil's coffee belt region, destroying crop yields and causing the price of coffee to shoot up by more than 50 percent so far thi |||| Reformulation: "
5,"No, I want to know what the United States did to help with the coffee rust epidemic in Latin America.","Query: No, I want to know what they did to help with the coffee rust epidemic in Latin America. |||| Context: Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? ||| The Global Cities Initiative, a joint project of the Brookings Institution and JPMorgan Chase, will oversee an in-depth study to help the area figure out how to boost exports to offset some of the economic pain caused by the slowdown in federal spending. ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? |||  ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? ||| At issue is a fungus called coffee rust that has caused more than $1 billion in damage across the Latin American region. ||| What caused the drought in Brazil’s coffee belt region? |||  ||| I remember there was a global coffee shortage some time ago |||| Reformulation: "
6,Okay. What did big coffee companies do? How did they try to help with the coffee rust epidemic?,"Query: Okay. What did big coffee companies do? How did they try to help? |||| Context: No, I want to know what the United States did to help with the coffee rust epidemic in Latin America. ||| As a solution, scientists are currently looking for and breeding rust-resistant coffee varieties (USAID recently donated $5 million towards this goal). ||| Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? ||| The Global Cities Initiative, a joint project of the Brookings Institution and JPMorgan Chase, will oversee an in-depth study to help the area figure out how to boost exports to offset some of the economic pain caused by the slowdown in federal spending. ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? |||  ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought wid |||| Reformulation: "
7,How did the drought in Brazil and the coffee rust disease in Latin America affect global coffee consumption?,"Query: How did all these affect global consumption? |||| Context: Okay. What did big coffee companies do? How did they try to help with the coffee rust epidemic? ||| Still, the companies are trying to ensure their future supply is not affected, so they are working closely with growers on better practices that will help them avoid contamination. ||| No, I want to know what the United States did to help with the coffee rust epidemic in Latin America. ||| As a solution, scientists are currently looking for and breeding rust-resistant coffee varieties (USAID recently donated $5 million towards this goal). ||| Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? ||| The Global Cities Initiative, a joint project of the Brookings Institution and JPMorgan Chase, will oversee an in-depth study to help the area figure out how to boost exports to offset some of the economic pain caused by the slowdown in federal spending. ||| It sounds like |||| Reformulation: "
8,"That’s interesting, coffee consumption is not very elastic. Would investing in coffee make sense?","Query: That’s interesting, consumption is not very elastic. Would investing in it make sense? |||| Context: How did the drought in Brazil and the coffee rust disease in Latin America affect global coffee consumption? |||  ||| Okay. What did big coffee companies do? How did they try to help with the coffee rust epidemic? ||| Still, the companies are trying to ensure their future supply is not affected, so they are working closely with growers on better practices that will help them avoid contamination. ||| No, I want to know what the United States did to help with the coffee rust epidemic in Latin America. ||| As a solution, scientists are currently looking for and breeding rust-resistant coffee varieties (USAID recently donated $5 million towards this goal). ||| Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? |||  ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And |||| Reformulation: "
0,I heard Bernie Sanders was ill recently. What happened?,Query: I heard Bernie Sanders was ill recently. What happened? |||| Context:  |||| Reformulation: 
1,What did the doctors do to treat Bernie Sanders when he had a heart attack?,"Query: What did the doctors do? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| , who suffered a heart attack in October and is the oldest major candidate for president in 2020, released information from three of his doctors Monday saying that he sustained “modest heart muscle damage” but is in good health and capable of doing the job. |||| Reformulation: "
2,How did the heart attack affect Bernie Sanders’ presidential campaign?,"Query: How did it affect the campaign? |||| Context: What did the doctors do to treat Bernie Sanders when he had a heart attack? ||| Democratic presidential candidate Bernie Sanders underwent a heart procedure after experiencing chest pains at an event, his campaign said Wednesday. ||| I heard Bernie Sanders was ill recently. What happened? ||| , who suffered a heart attack in October and is the oldest major candidate for president in 2020, released information from three of his doctors Monday saying that he sustained “modest heart muscle damage” but is in good health and capable of doing the job. |||| Reformulation: "
3,How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack?,"Query: How did he attempt to regain the public's confidence? |||| Context: How did the heart attack affect Bernie Sanders’ presidential campaign? ||| nor his campaign offered details about how serious his condition was, leaving open the question of how soon he would reemerge and whether voters would lose confidence in his ability to serve as president. ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? ||| Democratic presidential candidate Bernie Sanders underwent a heart procedure after experiencing chest pains at an event, his campaign said Wednesday. ||| I heard Bernie Sanders was ill recently. What happened? ||| , who suffered a heart attack in October and is the oldest major candidate for president in 2020, released information from three of his doctors Monday saying that he sustained “modest heart muscle damage” but is in good health and capable of doing the job. |||| Reformulation: "
4,Okay. What did Bernie Sanders’ health records released after his heart attack say?,"Query: Okay. What did the records say? |||| Context: How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? ||| , who suffered a heart attack in October and is the oldest major candidate for president in 2020, released information from three of his doctors Monday saying that he sustained “modest heart muscle damage” but is in good health and capable of doing the job. ||| How did the heart attack affect Bernie Sanders’ presidential campaign? ||| nor his campaign offered details about how serious his condition was, leaving open the question of how soon he would reemerge and whether voters would lose confidence in his ability to serve as president. ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? ||| Democratic presidential candidate Bernie Sanders underwent a heart procedure after experiencing chest pains at an event, his campaign said Wednesday. ||| I heard Bernie Sanders was ill recently. What happened? ||| , who suffered a heart attack in October and is the |||| Reformulation: "
5,Okay. I'd like to know more about Bernie Sanders' decision not to release his medical records after his heart attack.,"Query: Okay, I'd like to know more about his decision. |||| Context: Okay. What did Bernie Sanders’ health records released after his heart attack say? ||| Then his spokesperson went on TV and seemed to compare the request for medical records to the racist “birther” campaign against Barack Obama, saying this is reminiscent of “smear” campaigns against other candidates, “questioning where they’re from, their lineage. ||| How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? ||| , who suffered a heart attack in October and is the oldest major candidate for president in 2020, released information from three of his doctors Monday saying that he sustained “modest heart muscle damage” but is in good health and capable of doing the job. ||| How did the heart attack affect Bernie Sanders’ presidential campaign? ||| nor his campaign offered details about how serious his condition was, leaving open the question of how soon he would reemerge and whether voters would lose confidence in his ability to serve as presi |||| Reformulation: "
6,"What about the other Democratic presidential candidates, did they release their health records?","Query: What about the other candidates? Did they release theirs? |||| Context: Okay. I'd like to know more about Bernie Sanders' decision not to release his medical records after his heart attack. ||| Sanders, who has committed to releasing his medical records before the first primary votes but has not yet done so, said Tuesday he would provide the information at “the appropriate time. ||| Okay. What did Bernie Sanders’ health records released after his heart attack say? ||| Then his spokesperson went on TV and seemed to compare the request for medical records to the racist “birther” campaign against Barack Obama, saying this is reminiscent of “smear” campaigns against other candidates, “questioning where they’re from, their lineage. ||| How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? ||| , who suffered a heart attack in October and is the oldest major candidate for president in 2020, released information from three of his doctors Monday saying that he sustained “modest heart muscle damage” but is in good h |||| Reformulation: "
7,Should there be an age limit on the presidency of the United States?,"Query: Should there be an age limit on the presidency? |||| Context: What about the other Democratic presidential candidates, did they release their health records? ||| Of the major Democratic candidates, only Sen. Elizabeth Warren (Mass.), former vice president Joe Biden and Sen. Amy Klobuchar (Minn.) have released comprehensive medical reports. ||| Okay. I'd like to know more about Bernie Sanders' decision not to release his medical records after his heart attack. ||| Sanders, who has committed to releasing his medical records before the first primary votes but has not yet done so, said Tuesday he would provide the information at “the appropriate time. ||| Okay. What did Bernie Sanders’ health records released after his heart attack say? ||| Then his spokesperson went on TV and seemed to compare the request for medical records to the racist “birther” campaign against Barack Obama, saying this is reminiscent of “smear” campaigns against other candidates, “questioning where they’re from, their lineage. ||| How did Bernie Sanders attempt to regain the pu |||| Reformulation: "
0,I'm about to become a dad and I want to get fit before it gets too hard. How do I get started?,Query: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||| Context:  |||| Reformulation: 
1,Okay. Should I try CrossFit to get fit?,Query: Okay. Should I try CrossFit? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| It’s us driving the growth of high-intensity exercise chains like CrossFit and Orangetheory. |||| Reformulation: 
2,That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit?,"Query: That sounds very intense but useful for me. How does it compare with just weightlifting? |||| Context: Okay. Should I try CrossFit to get fit? ||| CrossFit workouts mix weightlifting exercises, gymnastics and cardio activities such as jump rope and rowing into short, intense combinations that change daily. ||| I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| It’s us driving the growth of high-intensity exercise chains like CrossFit and Orangetheory. |||| Reformulation: "
3,I would rather be safe. Do the positives of Crossfit outweigh the negatives?,"Query: I would rather be safe. Do the positives outweigh the negatives? |||| Context: That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit? ||| The paper states that CrossFit participants “are more likely to be injured and to seek medical treatment compared with participants in traditional weightlifting”, a finding that CrossFit, Inc. claimed to be based on scientific errors and material from retracted or mis-represented studies. ||| Okay. Should I try CrossFit to get fit? ||| CrossFit workouts mix weightlifting exercises, gymnastics and cardio activities such as jump rope and rowing into short, intense combinations that change daily. ||| I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| It’s us driving the growth of high-intensity exercise chains like CrossFit and Orangetheory. |||| Reformulation: "
4,I’ve got four weeks. What about cardio for getting fit?,"Query: I’ve got four weeks. What about cardio? |||| Context: I would rather be safe. Do the positives of Crossfit outweigh the negatives? ||| There’s a kind of dedication, a gleam in the eye that many don’t find in a weekly Zumba class. ||| That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit? ||| The paper states that CrossFit participants “are more likely to be injured and to seek medical treatment compared with participants in traditional weightlifting”, a finding that CrossFit, Inc. claimed to be based on scientific errors and material from retracted or mis-represented studies. ||| Okay. Should I try CrossFit to get fit? ||| CrossFit workouts mix weightlifting exercises, gymnastics and cardio activities such as jump rope and rowing into short, intense combinations that change daily. ||| I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| It’s us driving the growth of high-intensity exercise chains like CrossFit and Orangetheory. |||| Reformulation: "
