,Target,Source
3,What food is the Amalfi known for?,"Query: What food is it known for? |||| Context: What should I not miss on the Coast? ||| Yes, it'll be my first time. Where should I consider? ||| I want to go on vacation somewhere in Europe with good food. What are some beautiful places? |||| Reformulation: "
4,What is the Duomo on the Amalfi Coast?,"Query: Duomo?  What’s that? |||| Context: What food is it known for? ||| What should I not miss on the Coast? ||| Yes, it'll be my first time. Where should I consider? ||| I want to go on vacation somewhere in Europe with good food. What are some beautiful places? |||| Reformulation: "
5,What were the technological innovations in Italian cathedrals or catholic churches (the Duomo)?,"Query: Cool!  What kinds of innovations? |||| Context: Duomo?  What’s that? ||| What food is it known for? ||| What should I not miss on the Coast? ||| Yes, it'll be my first time. Where should I consider? ||| I want to go on vacation somewhere in Europe with good food. What are some beautiful places? |||| Reformulation: "
0,Why is it important to reduce runoff in urban areas?,Query: Why is it important to reduce runoff in urban areas? |||| Context:  |||| Reformulation: 
1,What best management practices could I use at home to reduce runoff?,Query: What practices could I use at home to help? |||| Context: Why is it important to reduce runoff in urban areas? |||| Reformulation: 
2,Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider when picking a rain barrel?,Query: Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? |||| Context: What practices could I use at home to help? ||| Why is it important to reduce runoff in urban areas? |||| Reformulation: 
3,How much rainwater can I collect with a rain barrel?,Query: I live in Seattle and have a big lawn. How big should it be? How much can I save? |||| Context: Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| What practices could I use at home to help? ||| Why is it important to reduce runoff in urban areas? |||| Reformulation: 
4,What are the pros and cons of different rain barrel materials?,Query: That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials? |||| Context: I live in Seattle and have a big lawn. How big should it be? How much can I save? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| What practices could I use at home to help? ||| Why is it important to reduce runoff in urban areas? |||| Reformulation: 
5,Is the collected water from a rain barrel safe enough to water my garden?,Query: Is it safe to use on my garden? |||| Context: That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials? ||| I live in Seattle and have a big lawn. How big should it be? How much can I save? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| What practices could I use at home to help? ||| Why is it important to reduce runoff in urban areas? |||| Reformulation: 
6,What else should I consider when installing a rain barrel?,Query: What else should I consider when installing it? |||| Context: Is it safe to use on my garden? ||| That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials? ||| I live in Seattle and have a big lawn. How big should it be? How much can I save? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| What practices could I use at home to help? ||| Why is it important to reduce runoff in urban areas? |||| Reformulation: 
7,You mentioned rain gardens earlier. How do they compare to rain barrels?,Query: You also mentioned rain gardens earlier. How do they compare? |||| Context: What else should I consider when installing it? ||| Is it safe to use on my garden? ||| That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials? ||| I live in Seattle and have a big lawn. How big should it be? How much can I save? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| What practices could I use at home to help? ||| Why is it important to reduce runoff in urban areas? |||| Reformulation: 
8,I’ll try the rain garden too. What are some native plants for the Seattle areas that I could use?,Query: I’ll try the garden too. What are some native plants for my area that I could use? |||| Context: You also mentioned rain gardens earlier. How do they compare? ||| What else should I consider when installing it? ||| Is it safe to use on my garden? ||| That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials? ||| I live in Seattle and have a big lawn. How big should it be? How much can I save? ||| Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider? ||| What practices could I use at home to help? ||| Why is it important to reduce runoff in urban areas? |||| Reformulation: 
0,What’s the science behind why we drink alcohol?,Query: What’s the science behind why we drink alcohol? |||| Context:  |||| Reformulation: 
1,What are the causes of alcoholism?,Query: What are the causes of it? |||| Context: What’s the science behind why we drink alcohol? |||| Reformulation: 
2,Who is at high risk for alcohol addiction?,Query: Who is at high risk? |||| Context: What are the causes of it? ||| What’s the science behind why we drink alcohol? |||| Reformulation: 
3,What is a safe amount of alcohol to drink daily?,Query: What is a safe amount to drink daily? |||| Context: Who is at high risk? ||| What are the causes of it? ||| What’s the science behind why we drink alcohol? |||| Reformulation: 
4,What do the U.S government guidelines say about pregnant women drinking alcoholic beverages? Why?,Query: What do the guidelines say for pregnant women? Why? |||| Context: What is a safe amount to drink daily? ||| Who is at high risk? ||| What are the causes of it? ||| What’s the science behind why we drink alcohol? |||| Reformulation: 
5,But I’ve heard that pregnant women in France drink wine with dinner. Is that true?,Query: But I’ve heard that pregnant women in France drink wine with dinner. Is that true? |||| Context: What do the guidelines say for pregnant women? Why? ||| What is a safe amount to drink daily? ||| Who is at high risk? ||| What are the causes of it? ||| What’s the science behind why we drink alcohol? |||| Reformulation: 
6,So you mean that the US suggestion which prohibits pregnant women from drinking alcohol may be too strict? What is the French government's attitude towards pregnant women drinking?,Query: So you mean that the US suggestion may be too strict? What is the French government's attitude? |||| Context: But I’ve heard that pregnant women in France drink wine with dinner. Is that true? ||| What do the guidelines say for pregnant women? Why? ||| What is a safe amount to drink daily? ||| Who is at high risk? ||| What are the causes of it? ||| What’s the science behind why we drink alcohol? |||| Reformulation: 
7,Tell me about the findings from the Lancet study you mentioned. What did  advise on safe consumption levels of alcohol?,Query: Tell me about the findings from the Lancet study you mentioned. What advice did it give for safety? |||| Context: So you mean that the US suggestion may be too strict? What is the French government's attitude? ||| But I’ve heard that pregnant women in France drink wine with dinner. Is that true? ||| What do the guidelines say for pregnant women? Why? ||| What is a safe amount to drink daily? ||| Who is at high risk? ||| What are the causes of it? ||| What’s the science behind why we drink alcohol? |||| Reformulation: 
8,I’d like to stop. What are some treatment options for alcoholism?,Query: I’d like to stop. What are some treatment options? |||| Context: Tell me about the findings from the Lancet study you mentioned. What advice did it give for safety? ||| So you mean that the US suggestion may be too strict? What is the French government's attitude? ||| But I’ve heard that pregnant women in France drink wine with dinner. Is that true? ||| What do the guidelines say for pregnant women? Why? ||| What is a safe amount to drink daily? ||| Who is at high risk? ||| What are the causes of it? ||| What’s the science behind why we drink alcohol? |||| Reformulation: 
9,"No, I meant drinking alcohol. What are some alcohol rehab treatment options to consider?","Query: No, I meant drinking alcohol. What are some rehab treatment options to consider? |||| Context: I’d like to stop. What are some treatment options? ||| Tell me about the findings from the Lancet study you mentioned. What advice did it give for safety? ||| So you mean that the US suggestion may be too strict? What is the French government's attitude? ||| But I’ve heard that pregnant women in France drink wine with dinner. Is that true? ||| What do the guidelines say for pregnant women? Why? ||| What is a safe amount to drink daily? ||| Who is at high risk? ||| What are the causes of it? ||| What’s the science behind why we drink alcohol? |||| Reformulation: "
0,What are the mechanisms of depression?,Query: What are the mechanisms of depression? |||| Context:  |||| Reformulation: 
1,What is the role of serotonin in depression?,Query: What is the role of serotonin? |||| Context: What are the mechanisms of depression? |||| Reformulation: 
2,How can I balance serotonin?,Query: How can I balance it? |||| Context: What is the role of serotonin? ||| What are the mechanisms of depression? |||| Reformulation: 
3,What foods boost dopamine?,Query: What foods boost it? |||| Context: How can I balance it? ||| What is the role of serotonin? ||| What are the mechanisms of depression? |||| Reformulation: 
4,How does the phenylalanine convert to tyrosine?,Query: How does the phenylalanine convert to tyrosine? |||| Context: What foods boost it? ||| How can I balance it? ||| What is the role of serotonin? ||| What are the mechanisms of depression? |||| Reformulation: 
5,Can stimulant drugs alleviate depression?,Query: Can these drugs alleviate depression? |||| Context: How does the phenylalanine convert to tyrosine? ||| What foods boost it? ||| How can I balance it? ||| What is the role of serotonin? ||| What are the mechanisms of depression? |||| Reformulation: 
6,Does the catecholamine theory explain the cause of depression?,Query: Does this theory explain the cause of depression? |||| Context: Can these drugs alleviate depression? ||| How does the phenylalanine convert to tyrosine? ||| What foods boost it? ||| How can I balance it? ||| What is the role of serotonin? ||| What are the mechanisms of depression? |||| Reformulation: 
7,Can a person have mania and depression at the same time?,Query: Can a person have both at the same time? |||| Context: Does this theory explain the cause of depression? ||| Can these drugs alleviate depression? ||| How does the phenylalanine convert to tyrosine? ||| What foods boost it? ||| How can I balance it? ||| What is the role of serotonin? ||| What are the mechanisms of depression? |||| Reformulation: 
8,"No, I meant mania and depression.","Query: No, I meant mania and depression. |||| Context: Can a person have both at the same time? ||| Does this theory explain the cause of depression? ||| Can these drugs alleviate depression? ||| How does the phenylalanine convert to tyrosine? ||| What foods boost it? ||| How can I balance it? ||| What is the role of serotonin? ||| What are the mechanisms of depression? |||| Reformulation: "
9,What are the types of bipolar disorder?,"Query: What are the types of bipolar? |||| Context: No, I meant mania and depression. ||| Can a person have both at the same time? ||| Does this theory explain the cause of depression? ||| Can these drugs alleviate depression? ||| How does the phenylalanine convert to tyrosine? ||| What foods boost it? ||| How can I balance it? ||| What is the role of serotonin? ||| What are the mechanisms of depression? |||| Reformulation: "
0,Who are the greatest catchers of all time?,Query: Who are the greatest catchers of all time? |||| Context:  |||| Reformulation: 
1,What was Johnny Bench known for?.,Query: What was he known for? |||| Context: Who are the greatest catchers of all time? |||| Reformulation: 
2,Who won the Johnny Bench Award?,Query: Who won his award? |||| Context: What was he known for? ||| Who are the greatest catchers of all time? |||| Reformulation: 
3,Who was the next Rookie of the Year for the Cincinnati Reds after Johnny Bench?,Query: Who was the next Rookie of the Year for the team after him? |||| Context: Who won his award? ||| What was he known for? ||| Who are the greatest catchers of all time? |||| Reformulation: 
4,Did Johnny Lee Bench make it into Cooperstown?,Query: Did Bench make it into Cooperstown? |||| Context: Who was the next Rookie of the Year for the team after him? ||| Who won his award? ||| What was he known for? ||| Who are the greatest catchers of all time? |||| Reformulation: 
5,Was Johnny Bench married?,Query: Was he married? |||| Context: Did Bench make it into Cooperstown? ||| Who was the next Rookie of the Year for the team after him? ||| Who won his award? ||| What was he known for? ||| Who are the greatest catchers of all time? |||| Reformulation: 
6,I’d like to know about Johnny Bench’s first two marriages.,Query: I’d like to know about the first two marriages. |||| Context: Was he married? ||| Did Bench make it into Cooperstown? ||| Who was the next Rookie of the Year for the team after him? ||| Who won his award? ||| What was he known for? ||| Who are the greatest catchers of all time? |||| Reformulation: 
7,Does Bobby Binger Bench play baseball?,Query: Does Bobby play baseball? |||| Context: I’d like to know about the first two marriages. ||| Was he married? ||| Did Bench make it into Cooperstown? ||| Who was the next Rookie of the Year for the team after him? ||| Who won his award? ||| What was he known for? ||| Who are the greatest catchers of all time? |||| Reformulation: 
8,Interesting. How old was Bobby Binger Bench when Johnny Bench and Laura Cwikowski got divorced?,Query: Interesting. How old was he when they got divorced? |||| Context: Does Bobby play baseball? ||| I’d like to know about the first two marriages. ||| Was he married? ||| Did Bench make it into Cooperstown? ||| Who was the next Rookie of the Year for the team after him? ||| Who won his award? ||| What was he known for? ||| Who are the greatest catchers of all time? |||| Reformulation: 
0,I saw an online ad for a house with descriptions saying it has a heat pump. What is that?,Query: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Context:  |||| Reformulation: 
1,What are some other choices besides a heat pump to heat my home?,Query: What are some other choices to heat my home? |||| Context: I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Reformulation: 
2,What are the pros and cons between a gas furnace and a heat pump?,Query: What are the pros and cons between a gas furnace and a heat pump? |||| Context: What are some other choices to heat my home? ||| I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Reformulation: 
3,A heat pump seems very suitable for my house. How much does it cost to install one?,Query: A heat pump seems very suitable for my house. How much does it cost to install one? |||| Context: What are the pros and cons between a gas furnace and a heat pump? ||| What are some other choices to heat my home? ||| I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Reformulation: 
4,"Which type of heat pump is better in terms of efficiency, a geothermal heat pump or an air-source heat pump?",Query: Which type is better in terms of efficiency? |||| Context: A heat pump seems very suitable for my house. How much does it cost to install one? ||| What are the pros and cons between a gas furnace and a heat pump? ||| What are some other choices to heat my home? ||| I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Reformulation: 
5,How many years will it take to recoup the investment in a geothermal heat pump?,Query: How many years will it take to recoup the investment? |||| Context: Which type is better in terms of efficiency? ||| A heat pump seems very suitable for my house. How much does it cost to install one? ||| What are the pros and cons between a gas furnace and a heat pump? ||| What are some other choices to heat my home? ||| I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Reformulation: 
6,That’s great. What makes a geothermal heat pump so efficient?,Query: That’s great. What makes it so efficient? |||| Context: How many years will it take to recoup the investment? ||| Which type is better in terms of efficiency? ||| A heat pump seems very suitable for my house. How much does it cost to install one? ||| What are the pros and cons between a gas furnace and a heat pump? ||| What are some other choices to heat my home? ||| I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Reformulation: 
7,Cool science. But I’ve heard some horror stories about air-source heat pumps.,Query: Cool science. But I’ve heard some horror stories about air-source ones. |||| Context: That’s great. What makes it so efficient? ||| How many years will it take to recoup the investment? ||| Which type is better in terms of efficiency? ||| A heat pump seems very suitable for my house. How much does it cost to install one? ||| What are the pros and cons between a gas furnace and a heat pump? ||| What are some other choices to heat my home? ||| I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Reformulation: 
8,Tell me about AC systems.,Query: Tell me about AC systems. |||| Context: Cool science. But I’ve heard some horror stories about air-source ones. ||| That’s great. What makes it so efficient? ||| How many years will it take to recoup the investment? ||| Which type is better in terms of efficiency? ||| A heat pump seems very suitable for my house. How much does it cost to install one? ||| What are the pros and cons between a gas furnace and a heat pump? ||| What are some other choices to heat my home? ||| I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Reformulation: 
9,How is an AC system different from a heat pump?,Query: How is it different from a heat pump? |||| Context: Tell me about AC systems. ||| Cool science. But I’ve heard some horror stories about air-source ones. ||| That’s great. What makes it so efficient? ||| How many years will it take to recoup the investment? ||| Which type is better in terms of efficiency? ||| A heat pump seems very suitable for my house. How much does it cost to install one? ||| What are the pros and cons between a gas furnace and a heat pump? ||| What are some other choices to heat my home? ||| I saw an online ad for a house with descriptions saying it has a heat pump. What is that? |||| Reformulation: 
