,Target,Source
2,How can I get a fashion design degree?,"Query: How can I get a degree in it? |||| Context: Becoming a fashion designer sounds interesting. What's the job outlook? ||| Most fashion designers earn about $65,000 annually, or $5,417 per month. ||| I like fashion and animals. What career options should I consider? |||  |||| Reformulation: "
3,Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of?,"Query: Okay. What does the portfolio usually consist of? |||| Context: How can I get a fashion design degree? ||| , you will usually create a portfolio and complete an internship. ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options should I consider? |||  |||| Reformulation: "
4,What are the common entry requirements for a Bachelor of Fine Arts program?,"Query: What are the common entry requirements for the degree? |||| Context: Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? ||| Models and actors often use electronic portfolios to showcase their career with a digital display of their photos, biographies and skills. ||| How can I get a fashion design degree? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options should I consider? |||  |||| Reformulation: "
5,I’ll consider those. How about my career options for my other interest in animals?,Query: I’ll consider those. How about my options for my other interest? |||| Context: What are the common entry requirements for a Bachelor of Fine Arts program? ||| Applicants usually have to submit sketches and other examples of their artistic ability. ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| How can I get a fashion design degree? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options should I consider? |||  |||| Reformulation: 
6,Not quite. I want to know about career opportunities related to animals.,"Query: Not quite. I want to know about career opportunities related to animals. |||| Context: I’ll consider those. How about my career options for my other interest in animals? ||| Because the job markets in the fashion and journalism industries can be competitive, you may want to pursue a college internship in your professional area of interest. ||| What are the common entry requirements for a Bachelor of Fine Arts program? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| How can I get a fashion design degree? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options should I consider? |||  |||| Reformulation: "
7,How do I become a veterinarian?,"Query: How do I become a vet? |||| Context: Not quite. I want to know about career opportunities related to animals. ||| 10 Popular Schools »Individuals who love animals may choose to pursue a career as a pet groomer, zoologist or veterinary technician. ||| I’ll consider those. How about my career options for my other interest in animals? |||  ||| What are the common entry requirements for a Bachelor of Fine Arts program? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| How can I get a fashion design degree? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options should I consider? |||  |||| Reformulation: "
8,What are the other steps to become a veterinarian?,Query: What are the other steps? |||| Context: How do I become a veterinarian? ||| How to Become a Veterinarian Follow these steps to become a veterinarian: Step 1: Complete a Bachelor's Degree Program Most schools of veterinary medicine require or prefer applicants to have a bachelor's degree. ||| Not quite. I want to know about career opportunities related to animals. |||  ||| I’ll consider those. How about my career options for my other interest in animals? |||  ||| What are the common entry requirements for a Bachelor of Fine Arts program? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| How can I get a fashion design degree? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options should I consider? |||  |||| Reformulation: 
9,I understand that licenses are required to work as a veterinarian in the US. Tell me more about that.,Query: I understand that licenses are required. Tell me more about that. |||| Context: What are the other steps to become a veterinarian? ||| The third year may focus on clinical studies in which students come in to contact with living animals and practice using the knowledge and skills they've gained in the previous two years to make diagnoses and recommend possible treatments. ||| How do I become a veterinarian? |||  ||| Not quite. I want to know about career opportunities related to animals. |||  ||| I’ll consider those. How about my career options for my other interest in animals? |||  ||| What are the common entry requirements for a Bachelor of Fine Arts program? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| How can I get a fashion design degree? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options should I consider? |||  |||| Reformulation: 
10,What about a way to combine my interests in fashion and animals?,"Query: What about a way to combine both of my interests? |||| Context: I understand that licenses are required to work as a veterinarian in the US. Tell me more about that. ||| Following graduation, some individuals choose to participate in a 1-year internship to fine-tune their veterinary skills and possibly secure more rapid advancement in the field. ||| What are the other steps to become a veterinarian? |||  ||| How do I become a veterinarian? |||  ||| Not quite. I want to know about career opportunities related to animals. |||  ||| I’ll consider those. How about my career options for my other interest in animals? |||  ||| What are the common entry requirements for a Bachelor of Fine Arts program? |||  ||| Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of? |||  ||| How can I get a fashion design degree? |||  ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||  ||| I like fashion and animals. What career options should I consider? |||  |||| Reformulation: "
0,My dog has been shaking and tilting its head a lot recently. What could be wrong?,Query: My dog has been shaking and tilting its head a lot recently. What could be wrong? |||| Context:  |||| Reformulation: 
1,I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of?,"Query: I just checked and there’s swelling in the outer portion. What could it be? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| When your dog starts shaking their head like that, examine the ears, eyes, head, neck and skin carefully. |||| Reformulation: "
2,How dangerous could the inflammation or canine ear hematoma in my dog’s ears be?,"Query: How dangerous could these be? |||| Context: I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? ||| Inflammation is an acute (immediate) response of the body towards any pathological (disease) condition, thus swelling as a characteristic of inflammation may be the result of any dog ear problem. ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  |||| Reformulation: "
3,I live in a remote area. How can I treat my dog’s ear infection at home?,Query: I live in a remote area. How can I treat it at home? |||| Context: How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? ||| it can close off the ear canal and condemn your dog to chronic and painful ear infections. ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  |||| Reformulation: 
4,My cat is also having similar symptoms to my dog. Would the home remedy work for her as well?,Query: My cat is also having similar symptoms. Would that work for her as well? |||| Context: I live in a remote area. How can I treat my dog’s ear infection at home? ||| This is a good remedy if a dog is prone to frequent infections because of the time it takes to make. ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  |||| Reformulation: 
5,Thanks. I am also worried that my pets are susceptible to the coronavirus.,"Query: Thanks. I am also worried that they are susceptible to the coronavirus. |||| Context: My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? ||| The oils have a healing effect so if your kitty has inflamed or painful ears, this will help. ||| I live in a remote area. How can I treat my dog’s ear infection at home? |||  ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  |||| Reformulation: "
6,"Okay, but I also heard that a few animals have been reported to be infected with the coronavirus.","Query: Okay, but I also heard that a few have been reported to be infected. |||| Context: Thanks. I am also worried that my pets are susceptible to the coronavirus. ||| Dear Heloise: With everything I've heard about the coronavirus, can my dog get it? — ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? |||  ||| I live in a remote area. How can I treat my dog’s ear infection at home? |||  ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  |||| Reformulation: "
7,How can I protect my pets from the coronavirus?,"Query: How can I protect them? |||| Context: Okay, but I also heard that a few animals have been reported to be infected with the coronavirus. ||| The case has raised the specter that dogs might be swept into the epidemic, which, even now, public health officials say does not appear to infect or be spread by pets. ||| Thanks. I am also worried that my pets are susceptible to the coronavirus. |||  ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? |||  ||| I live in a remote area. How can I treat my dog’s ear infection at home? |||  ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  |||| Reformulation: "
8,Ok. But what about protecting my dog from the coronavirus?,"Query: Ok. But what about my dog? |||| Context: How can I protect my pets from the coronavirus? ||| Making sure your cat's healthy and has a strong immune system is important in preventing disease. ||| Okay, but I also heard that a few animals have been reported to be infected with the coronavirus. |||  ||| Thanks. I am also worried that my pets are susceptible to the coronavirus. |||  ||| My cat is also having similar symptoms to my dog. Would the home remedy work for her as well? |||  ||| I live in a remote area. How can I treat my dog’s ear infection at home? |||  ||| How dangerous could the inflammation or canine ear hematoma in my dog’s ears be? |||  ||| I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of? |||  ||| My dog has been shaking and tilting its head a lot recently. What could be wrong? |||  |||| Reformulation: "
0,Why did Michael Jackson go so far to alter his appearance?,Query: Why did Michael Jackson go so far to alter his appearance? |||| Context:  |||| Reformulation: 
1,What else was Michael Jackson’s vexed relationship to his skin about?,Query: What else was it about? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| Michael would later have procedures to try to limit the appearance of his acne scars. |||| Reformulation: 
2,Okay. Did the Jacksons vegetarian diet help to fight their acne?,"Query: Okay. Did the diet help? |||| Context: What else was Michael Jackson’s vexed relationship to his skin about? ||| “For this procedure, as well as Michael’s continuing struggles with discoid lupus and acne scarring— plus his continuing experiments with his nose, chin, and cheekbones— Klein and Debbie Rowe administered pain medication,” Knopper writes. ||| Why did Michael Jackson go so far to alter his appearance? |||  |||| Reformulation: "
3,Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin.,"Query: Never mind. Tell me more about the Pepsi commercial. |||| Context: Okay. Did the Jacksons vegetarian diet help to fight their acne? ||| Add zinc-rich foods such as kefir, yogurt, lamb, pumpkin seeds and chicken. ||| What else was Michael Jackson’s vexed relationship to his skin about? |||  ||| Why did Michael Jackson go so far to alter his appearance? |||  |||| Reformulation: "
4,How did Michael Jackson’s dependence on medicine lead to his death?,"Query: How so? |||| Context: Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin. ||| In the short term, Pepsi made a $1.5million compensation payment, which Jackson donated to a Californian medical centre, who later named a burns treatment wing in his honour. ||| Okay. Did the Jacksons vegetarian diet help to fight their acne? |||  ||| What else was Michael Jackson’s vexed relationship to his skin about? |||  ||| Why did Michael Jackson go so far to alter his appearance? |||  |||| Reformulation: "
5,Okay. How did Michael Jackson’s skin conditions affect his art and legacy?,"Query: Okay. How did it affect his art and legacy? |||| Context: How did Michael Jackson’s dependence on medicine lead to his death? ||| That dependence, coupled with financial difficulties that would compel him to agree to a demanding string of performances in London in 2009, set the table for Jackson to become more reliant on Murray, a doctor facing his own money troubles. ||| Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin. |||  ||| Okay. Did the Jacksons vegetarian diet help to fight their acne? |||  ||| What else was Michael Jackson’s vexed relationship to his skin about? |||  ||| Why did Michael Jackson go so far to alter his appearance? |||  |||| Reformulation: "
0,I remember there was a global coffee shortage some time ago. Can you tell me more about that?,Query: I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||| Context:  |||| Reformulation: 
1,What caused the drought in Brazil’s coffee belt region?,"Query: What caused the drought? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| But last month, the worst drought in decades hit Brazil's coffee belt region, destroying crop yields and causing the price of coffee to shoot up by more than 50 percent so far this year. |||| Reformulation: "
2,I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread?,"Query: I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? |||| Context: What caused the drought in Brazil’s coffee belt region? ||| AFNR05 Feb 2015Brazil possesses 12 per cent of the world’s freshwater, and yet São Paulo – the biggest and richest city in South America – is suffering from severe drought with deforestation getting the blame Water rationing. ||| I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||  |||| Reformulation: "
3,It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread?,Query: It sounds like they are not related. What are its origins? And how did it spread? |||| Context: I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? ||| It is affecting the price of some of those coffees in the United States. ||| What caused the drought in Brazil’s coffee belt region? |||  ||| I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||  |||| Reformulation: 
4,Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help?,"Query: Okay. The US government tried to help the situation. What did they do to help? |||| Context: It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? ||| There is no cure at the moment, although farms have managed to reduce their impact by replanting infected farms with hybrids that have a strong genetic resistance to rust. ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? |||  ||| What caused the drought in Brazil’s coffee belt region? |||  ||| I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||  |||| Reformulation: "
5,"No, I want to know what the United States did to help with the coffee rust epidemic in Latin America.","Query: No, I want to know what they did to help with the coffee rust epidemic in Latin America. |||| Context: Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? ||| The Global Cities Initiative, a joint project of the Brookings Institution and JPMorgan Chase, will oversee an in-depth study to help the area figure out how to boost exports to offset some of the economic pain caused by the slowdown in federal spending. ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? |||  ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? |||  ||| What caused the drought in Brazil’s coffee belt region? |||  ||| I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||  |||| Reformulation: "
6,Okay. What did big coffee companies do? How did they try to help with the coffee rust epidemic?,"Query: Okay. What did big coffee companies do? How did they try to help? |||| Context: No, I want to know what the United States did to help with the coffee rust epidemic in Latin America. ||| And even apart from coffee rust, there are other long-term trends that suggest coffee prices will just continue rising. ||| Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? |||  ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? |||  ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? |||  ||| What caused the drought in Brazil’s coffee belt region? |||  ||| I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||  |||| Reformulation: "
7,How did the drought in Brazil and the coffee rust disease in Latin America affect global coffee consumption?,"Query: How did all these affect global consumption? |||| Context: Okay. What did big coffee companies do? How did they try to help with the coffee rust epidemic? ||| “Supporting the farmer’s ability to access information, technology and resources allows them to adapt to these uncertainties and ensures the longevity of our industry’s supply chain,” said Craig Russell, Starbucks Global Coffee executive vice president. ||| No, I want to know what the United States did to help with the coffee rust epidemic in Latin America. |||  ||| Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? |||  ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? |||  ||| I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread? |||  ||| What caused the drought in Br |||| Reformulation: "
8,"That’s interesting, coffee consumption is not very elastic. Would investing in coffee make sense?","Query: That’s interesting, consumption is not very elastic. Would investing in it make sense? |||| Context: How did the drought in Brazil and the coffee rust disease in Latin America affect global coffee consumption? ||| Coffee is an exotic plant that can only be grown in very specific ecosystems thousands of miles away, but we've come to see it as a daily staple, and many Americans who depend on drinking it will do so regardless of price increases. ||| Okay. What did big coffee companies do? How did they try to help with the coffee rust epidemic? |||  ||| No, I want to know what the United States did to help with the coffee rust epidemic in Latin America. |||  ||| Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help? |||  ||| It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread? |||  ||| I also heard that other Latin American countries had coffee production |||| Reformulation: "
0,I heard Bernie Sanders was ill recently. What happened?,Query: I heard Bernie Sanders was ill recently. What happened? |||| Context:  |||| Reformulation: 
1,What did the doctors do to treat Bernie Sanders when he had a heart attack?,"Query: What did the doctors do? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| , who suffered a heart attack in October and is the oldest major candidate for president in 2020, released information from three of his doctors Monday saying that he sustained “modest heart muscle damage” but is in good health and capable of doing the job. |||| Reformulation: "
2,How did the heart attack affect Bernie Sanders’ presidential campaign?,"Query: How did it affect the campaign? |||| Context: What did the doctors do to treat Bernie Sanders when he had a heart attack? ||| Democratic presidential candidate Bernie Sanders underwent a heart procedure after experiencing chest pains at an event, his campaign said Wednesday. ||| I heard Bernie Sanders was ill recently. What happened? |||  |||| Reformulation: "
3,How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack?,"Query: How did he attempt to regain the public's confidence? |||| Context: How did the heart attack affect Bernie Sanders’ presidential campaign? ||| nor his campaign offered details about how serious his condition was, leaving open the question of how soon he would reemerge and whether voters would lose confidence in his ability to serve as president. ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? |||  ||| I heard Bernie Sanders was ill recently. What happened? |||  |||| Reformulation: "
4,Okay. What did Bernie Sanders’ health records released after his heart attack say?,"Query: Okay. What did the records say? |||| Context: How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? ||| LeWinter’s letter was one of three provided by the Sanders campaign, which had said it would release the candidate’s health records by the end of the year. ||| How did the heart attack affect Bernie Sanders’ presidential campaign? |||  ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? |||  ||| I heard Bernie Sanders was ill recently. What happened? |||  |||| Reformulation: "
5,Okay. I'd like to know more about Bernie Sanders' decision not to release his medical records after his heart attack.,"Query: Okay, I'd like to know more about his decision. |||| Context: Okay. What did Bernie Sanders’ health records released after his heart attack say? ||| But before you get too up in arms, we should realize that this issue is less clear-cut than it looks. ||| How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? |||  ||| How did the heart attack affect Bernie Sanders’ presidential campaign? |||  ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? |||  ||| I heard Bernie Sanders was ill recently. What happened? |||  |||| Reformulation: "
6,"What about the other Democratic presidential candidates, did they release their health records?","Query: What about the other candidates? Did they release theirs? |||| Context: Okay. I'd like to know more about Bernie Sanders' decision not to release his medical records after his heart attack. ||| Sanders, who has committed to releasing his medical records before the first primary votes but has not yet done so, said Tuesday he would provide the information at “the appropriate time. ||| Okay. What did Bernie Sanders’ health records released after his heart attack say? |||  ||| How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? |||  ||| How did the heart attack affect Bernie Sanders’ presidential campaign? |||  ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? |||  ||| I heard Bernie Sanders was ill recently. What happened? |||  |||| Reformulation: "
7,Should there be an age limit on the presidency of the United States?,"Query: Should there be an age limit on the presidency? |||| Context: What about the other Democratic presidential candidates, did they release their health records? ||| Of course, President Trump as a candidate famously released — in lieu of his physical — a letter from a doctor declaring that “if elected, Mr. Trump, I can state unequivocally, will be the healthiest individual ever elected to the presidency” — a letter it later emerged that Trump had dictated himself. ||| Okay. I'd like to know more about Bernie Sanders' decision not to release his medical records after his heart attack. |||  ||| Okay. What did Bernie Sanders’ health records released after his heart attack say? |||  ||| How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack? |||  ||| How did the heart attack affect Bernie Sanders’ presidential campaign? |||  ||| What did the doctors do to treat Bernie Sanders when he had a heart attack? |||  ||| I heard Bernie Sanders was ill recently. What happened? |||  |||| Reformulation: "
0,I'm about to become a dad and I want to get fit before it gets too hard. How do I get started?,Query: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||| Context:  |||| Reformulation: 
1,Okay. Should I try CrossFit to get fit?,Query: Okay. Should I try CrossFit? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| It’s us driving the growth of high-intensity exercise chains like CrossFit and Orangetheory. |||| Reformulation: 
2,That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit?,"Query: That sounds very intense but useful for me. How does it compare with just weightlifting? |||| Context: Okay. Should I try CrossFit to get fit? ||| CrossFit workouts mix weightlifting exercises, gymnastics and cardio activities such as jump rope and rowing into short, intense combinations that change daily. ||| I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||  |||| Reformulation: "
3,I would rather be safe. Do the positives of Crossfit outweigh the negatives?,"Query: I would rather be safe. Do the positives outweigh the negatives? |||| Context: That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit? ||| The paper states that CrossFit participants “are more likely to be injured and to seek medical treatment compared with participants in traditional weightlifting”, a finding that CrossFit, Inc. claimed to be based on scientific errors and material from retracted or mis-represented studies. ||| Okay. Should I try CrossFit to get fit? |||  ||| I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||  |||| Reformulation: "
4,I’ve got four weeks. What about cardio for getting fit?,"Query: I’ve got four weeks. What about cardio? |||| Context: I would rather be safe. Do the positives of Crossfit outweigh the negatives? ||| It may not be religious institutionally, but CrossFit does a better job than many religious communities in transforming people’s lives. ||| That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit? |||  ||| Okay. Should I try CrossFit to get fit? |||  ||| I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||  |||| Reformulation: "
5,Okay. What role will diet play in getting fit?,"Query: Okay. What role will diet play? |||| Context: I’ve got four weeks. What about cardio for getting fit? ||| The point of this article isn’t to push cardio on people whose bodies don’t respond to it; it’s to point out that some of us are built more for distance work, and that’s OK, too. ||| I would rather be safe. Do the positives of Crossfit outweigh the negatives? |||  ||| That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit? |||  ||| Okay. Should I try CrossFit to get fit? |||  ||| I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||  |||| Reformulation: "
6,What other meal frequencies can I try to boost my metabolism?,"Query: What other meal frequencies can I try? |||| Context: Okay. What role will diet play in getting fit? ||| Choosing meals full of fruits, vegetables, lean proteins and healthy fats. ||| I’ve got four weeks. What about cardio for getting fit? |||  ||| I would rather be safe. Do the positives of Crossfit outweigh the negatives? |||  ||| That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit? |||  ||| Okay. Should I try CrossFit to get fit? |||  ||| I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||  |||| Reformulation: "
7,Which one’s better between eating six meals a day and intermittent fasting?,Query: Which one’s better? |||| Context: What other meal frequencies can I try to boost my metabolism? ||| Intermittent fasting allows the body to use fat as it’s primary source of energy instead of sugar. ||| Okay. What role will diet play in getting fit? |||  ||| I’ve got four weeks. What about cardio for getting fit? |||  ||| I would rather be safe. Do the positives of Crossfit outweigh the negatives? |||  ||| That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit? |||  ||| Okay. Should I try CrossFit to get fit? |||  ||| I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||  |||| Reformulation: 
8,Okay. I would eventually like to spend time with my baby while working out too. Do you have any ideas for that?,Query: Okay. I would eventually like to spend time with my baby while working out too. Do you have any ideas for that? |||| Context: Which one’s better between eating six meals a day and intermittent fasting? ||| It could allow you to enjoy bigger portioned meals (thus making your tastebuds and stomach satiated) and STILL eat fewer calories on average. ||| What other meal frequencies can I try to boost my metabolism? |||  ||| Okay. What role will diet play in getting fit? |||  ||| I’ve got four weeks. What about cardio for getting fit? |||  ||| I would rather be safe. Do the positives of Crossfit outweigh the negatives? |||  ||| That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit? |||  ||| Okay. Should I try CrossFit to get fit? |||  ||| I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||  |||| Reformulation: 
0,I just watched the Jurassic Park movie and I got interested in dinosaurs. Can you tell me about the time when dinosaurs actually existed?,Query: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? |||| Context:  |||| Reformulation: 
1,Hmm. What else was characteristic about the Mesozoic Era asides the existence of Dinosaurs?,Query: Hmm. What else was characteristic about that era? |||| Context: I just watched the Jurassic Park movie and I got interested in dinosaurs. Can you tell me about the time when dinosaurs actually existed? ||| and explore the different periods of the Mesozoic Era. |||| Reformulation: 
2,Can you tell me more about the fossil records and the theory of plate tectonics?,Query: Can you tell me more about the fossil records and the theory? |||| Context: Hmm. What else was characteristic about the Mesozoic Era asides the existence of Dinosaurs? ||| The fossil record supports a theory of plate tectonics now widely accepted. ||| I just watched the Jurassic Park movie and I got interested in dinosaurs. Can you tell me about the time when dinosaurs actually existed? |||  |||| Reformulation: 
3,What was earth's landmass like during the Mesozoic era?,Query: What was it like during the time dinosaurs were on earth? |||| Context: Can you tell me more about the fossil records and the theory of plate tectonics? ||| There were features of the Earth's geology and fossil record which could not be explained e.g. ||| Hmm. What else was characteristic about the Mesozoic Era asides the existence of Dinosaurs? |||  ||| I just watched the Jurassic Park movie and I got interested in dinosaurs. Can you tell me about the time when dinosaurs actually existed? |||  |||| Reformulation: 
4,That's really cool. Could such a huge continent like Pangaea form again?,"Query: That's really cool. Could such a continent form again? |||| Context: What was earth's landmass like during the Mesozoic era? ||| About 200 million years ago this huge continent, Pangaea, broke into many pieces, which started to drift apart. ||| Can you tell me more about the fossil records and the theory of plate tectonics? |||  ||| Hmm. What else was characteristic about the Mesozoic Era asides the existence of Dinosaurs? |||  ||| I just watched the Jurassic Park movie and I got interested in dinosaurs. Can you tell me about the time when dinosaurs actually existed? |||  |||| Reformulation: "
5,Okay. You mentioned three periods in the Mesosoic Era. What was characteristic about the Triassic Period?,"Query: Okay. You mentioned three periods in the Dinosaur era. What was characteristic about the first one? |||| Context: That's really cool. Could such a huge continent like Pangaea form again? ||| There is also some evidence for an even earlier supercontinent named Kenorland, existing between ~2.7 billion years to ~2.1 billion years ago, and Earth's possibly first supercontinent named Vaalbara, existing between ~3.3 billion years to ~2.8 billion years ago. ||| What was earth's landmass like during the Mesozoic era? |||  ||| Can you tell me more about the fossil records and the theory of plate tectonics? |||  ||| Hmm. What else was characteristic about the Mesozoic Era asides the existence of Dinosaurs? |||  ||| I just watched the Jurassic Park movie and I got interested in dinosaurs. Can you tell me about the time when dinosaurs actually existed? |||  |||| Reformulation: "
6,What was characteristic about the Jurassic Period?,"Query: What about the second? |||| Context: Okay. You mentioned three periods in the Mesosoic Era. What was characteristic about the Triassic Period? ||| The mammal-like reptiles did however give rise to the first mammals, these being tiny mouse-sized animals. ||| That's really cool. Could such a huge continent like Pangaea form again? |||  ||| What was earth's landmass like during the Mesozoic era? |||  ||| Can you tell me more about the fossil records and the theory of plate tectonics? |||  ||| Hmm. What else was characteristic about the Mesozoic Era asides the existence of Dinosaurs? |||  ||| I just watched the Jurassic Park movie and I got interested in dinosaurs. Can you tell me about the time when dinosaurs actually existed? |||  |||| Reformulation: "
7,What was characteristic about the Cretaceous Period?,"Query: And the last? |||| Context: What was characteristic about the Jurassic Period? ||| Another species of dinosaur was Brachiosaurus [ image ], one of the biggest land animals yet found. ||| Okay. You mentioned three periods in the Mesosoic Era. What was characteristic about the Triassic Period? |||  ||| That's really cool. Could such a huge continent like Pangaea form again? |||  ||| What was earth's landmass like during the Mesozoic era? |||  ||| Can you tell me more about the fossil records and the theory of plate tectonics? |||  ||| Hmm. What else was characteristic about the Mesozoic Era asides the existence of Dinosaurs? |||  ||| I just watched the Jurassic Park movie and I got interested in dinosaurs. Can you tell me about the time when dinosaurs actually existed? |||  |||| Reformulation: "
