,Target,Source
4,How about Polamalu's interception return touchdown?,Query: How about his pick-6? |||| Context: Who are the rivals of the Pittsburgh Steelers? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| What are notable moments in the Ravens and Steelers rivalry? |||  ||| Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. |||  |||| Reformulation: 
5,Tell me more about the immaculate reception of Pittsburgh Steelers.,Query: Tell me more about the immaculate reception. |||| Context: Who are the rivals of the Pittsburgh Steelers? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| What are notable moments in the Ravens and Steelers rivalry? |||  ||| Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. |||  ||| How about Polamalu's interception return touchdown? |||  |||| Reformulation: 
6,What happened to Three Rivers stadium?,Query: What happened to the stadium? |||| Context: Who are the rivals of the Pittsburgh Steelers? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| What are notable moments in the Ravens and Steelers rivalry? |||  ||| Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. |||  ||| How about Polamalu's interception return touchdown? |||  ||| Tell me more about the immaculate reception of Pittsburgh Steelers. |||  |||| Reformulation: 
7,Tell me more about Steelers' defense scheme.,Query: Tell me more about their defense. |||| Context: Who are the rivals of the Pittsburgh Steelers? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| What are notable moments in the Ravens and Steelers rivalry? |||  ||| Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. |||  ||| How about Polamalu's interception return touchdown? |||  ||| Tell me more about the immaculate reception of Pittsburgh Steelers. |||  ||| What happened to Three Rivers stadium? |||  |||| Reformulation: 
0,What is the environmental cost of food production?,Query: What is the environmental cost of food production? |||| Context:  |||| Reformulation: 
1,Oh that much water? How much water is used in meat production?,"Query: Oh that much water? How is that for meat? |||| Context: What is the environmental cost of food production? ||| All that waste has environmental costs, the report says. |||| Reformulation: "
2,How much less water is used to produce vegetables compared to meat?,"Query: How much less is used for vegetables? |||| Context: What is the environmental cost of food production? ||| All that waste has environmental costs, the report says. ||| Oh that much water? How much water is used in meat production? ||| Meat production requires a much higher amount of water than vegetables. |||| Reformulation: "
3,What are the benefits of being vegetarian to the environment?,"Query: What are the benefits of being vegetarian? |||| Context: What is the environmental cost of food production? ||| All that waste has environmental costs, the report says. ||| Oh that much water? How much water is used in meat production? ||| Meat production requires a much higher amount of water than vegetables. ||| How much less water is used to produce vegetables compared to meat? |||  |||| Reformulation: "
4,Are there any health concerns of being vegetarian?,"Query: Are there any health concerns? |||| Context: What is the environmental cost of food production? ||| All that waste has environmental costs, the report says. ||| Oh that much water? How much water is used in meat production? ||| Meat production requires a much higher amount of water than vegetables. ||| How much less water is used to produce vegetables compared to meat? |||  ||| What are the benefits of being vegetarian to the environment? ||| Benefits of a Vegan Lifestyle. |||| Reformulation: "
5,What are the sources of proteins for vegetarians?,"Query: What are their sources of proteins? |||| Context: What is the environmental cost of food production? |||  ||| Oh that much water? How much water is used in meat production? ||| Meat production requires a much higher amount of water than vegetables. ||| How much less water is used to produce vegetables compared to meat? |||  ||| What are the benefits of being vegetarian to the environment? ||| Benefits of a Vegan Lifestyle. ||| Are there any health concerns of being vegetarian? ||| A vegetarian diet comes with a lot of health and environmental benefits, but there are a few side effects. |||| Reformulation: "
6,Can you show me vegetarian recipes with almonds?,"Query: Oh almonds? Can you show me recipes with it? |||| Context: What is the environmental cost of food production? |||  ||| Oh that much water? How much water is used in meat production? |||  ||| How much less water is used to produce vegetables compared to meat? |||  ||| What are the benefits of being vegetarian to the environment? ||| Benefits of a Vegan Lifestyle. ||| Are there any health concerns of being vegetarian? ||| A vegetarian diet comes with a lot of health and environmental benefits, but there are a few side effects. ||| What are the sources of proteins for vegetarians? ||| Almonds have low fat content and are a great source of protein-rich food for vegetarians. |||| Reformulation: "
7,How do you make almond flour?,"Query: How do you make the flour? |||| Context: What is the environmental cost of food production? |||  ||| Oh that much water? How much water is used in meat production? |||  ||| How much less water is used to produce vegetables compared to meat? |||  ||| What are the benefits of being vegetarian to the environment? ||| Benefits of a Vegan Lifestyle. ||| Are there any health concerns of being vegetarian? ||| A vegetarian diet comes with a lot of health and environmental benefits, but there are a few side effects. ||| What are the sources of proteins for vegetarians? ||| Almonds have low fat content and are a great source of protein-rich food for vegetarians. ||| Can you show me vegetarian recipes with almonds? |||  |||| Reformulation: "
0,What is high blood carbon dioxide?,Query: What is high blood carbon dioxide? |||| Context:  |||| Reformulation: 
1,What should you do to treat hypercapnia?,"Query: What should you do to treat it? |||| Context: What is high blood carbon dioxide? ||| Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.he most common cause of a high carbon dioxide level in the blood is high bicarbonate levels due to the use of medications. |||| Reformulation: "
2,What are treatments for high cholesterol?,"Query: How about high cholesterol? |||| Context: What is high blood carbon dioxide? ||| Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.he most common cause of a high carbon dioxide level in the blood is high bicarbonate levels due to the use of medications. ||| What should you do to treat hypercapnia? ||| Symptoms of hypercapnia may include elevated blood pressure. |||| Reformulation: "
3,What should I eat to improve high cholesterol?,"Query: What should I eat to improve it? |||| Context: What is high blood carbon dioxide? ||| Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.he most common cause of a high carbon dioxide level in the blood is high bicarbonate levels due to the use of medications. ||| What should you do to treat hypercapnia? ||| Symptoms of hypercapnia may include elevated blood pressure. ||| What are treatments for high cholesterol? |||  |||| Reformulation: "
4,What are the differences between saturated fat and trans fat?,"Query: What are the differences between the two fats? |||| Context: What is high blood carbon dioxide? ||| Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.he most common cause of a high carbon dioxide level in the blood is high bicarbonate levels due to the use of medications. ||| What should you do to treat hypercapnia? ||| Symptoms of hypercapnia may include elevated blood pressure. ||| What are treatments for high cholesterol? |||  ||| What should I eat to improve high cholesterol? ||| When you have high cholesterol, the first thing to do is to change your diet and fitness: less saturated fat, no trans fat, and more activity. |||| Reformulation: "
5,What are the benefits of unsaturated fats?,"Query: So, there are two types.  Is the other fat good for you? |||| Context: What is high blood carbon dioxide? |||  ||| What should you do to treat hypercapnia? ||| Symptoms of hypercapnia may include elevated blood pressure. ||| What are treatments for high cholesterol? |||  ||| What should I eat to improve high cholesterol? ||| When you have high cholesterol, the first thing to do is to change your diet and fitness: less saturated fat, no trans fat, and more activity. ||| What are the differences between saturated fat and trans fat? ||| There are different types of fat, including saturated fats and unsaturated fats. |||| Reformulation: "
6,"Oh, I like fish. What foods besides fish are good sources of unsaturated fats?","Query: Oh I like fish.  What other foods are good sources? |||| Context: What is high blood carbon dioxide? |||  ||| What should you do to treat hypercapnia? |||  ||| What are treatments for high cholesterol? |||  ||| What should I eat to improve high cholesterol? ||| When you have high cholesterol, the first thing to do is to change your diet and fitness: less saturated fat, no trans fat, and more activity. ||| What are the differences between saturated fat and trans fat? ||| There are different types of fat, including saturated fats and unsaturated fats. ||| What are the benefits of unsaturated fats? ||| Fish. |||| Reformulation: "
7,What types of unsaturated fats does olive oil contain?,"Query: What types does olive oil contain? |||| Context: What is high blood carbon dioxide? |||  ||| What should you do to treat hypercapnia? |||  ||| What are treatments for high cholesterol? |||  ||| What should I eat to improve high cholesterol? ||| When you have high cholesterol, the first thing to do is to change your diet and fitness: less saturated fat, no trans fat, and more activity. ||| What are the differences between saturated fat and trans fat? ||| There are different types of fat, including saturated fats and unsaturated fats. ||| What are the benefits of unsaturated fats? ||| Fish. ||| Oh, I like fish. What foods besides fish are good sources of unsaturated fats? ||| 4  Olives. |||| Reformulation: "
0,What causes my teeth to chip off?,Query: What causes my teeth to chip off? |||| Context:  |||| Reformulation: 
1,"Oh, what can dentists do to fix a chipped tooth?","Query: Oh, what can they do to fix it? |||| Context: What causes my teeth to chip off? ||| There are many things your dentist can do to fix it. |||| Reformulation: "
2,What are the differences between dental crowns and veneers?,"Query: I have a larger chip, how do the options different? |||| Context: What causes my teeth to chip off? ||| There are many things your dentist can do to fix it. ||| Oh, what can dentists do to fix a chipped tooth? ||| For larger chips that involve more tooth structure, your dentist may suggest a crown (cap) or a veneer. |||| Reformulation: "
3,How does an implant compare to a crown?,"Query: A crown sounds better. What about using an implant? |||| Context: What causes my teeth to chip off? ||| There are many things your dentist can do to fix it. ||| Oh, what can dentists do to fix a chipped tooth? ||| For larger chips that involve more tooth structure, your dentist may suggest a crown (cap) or a veneer. ||| What are the differences between dental crowns and veneers? ||| Dental veneer vs crown. |||| Reformulation: "
4,Which one of dental implants or crowns is more expensive?,"Query: Which one is more expensive? |||| Context: What causes my teeth to chip off? ||| There are many things your dentist can do to fix it. ||| Oh, what can dentists do to fix a chipped tooth? ||| For larger chips that involve more tooth structure, your dentist may suggest a crown (cap) or a veneer. ||| What are the differences between dental crowns and veneers? ||| Dental veneer vs crown. ||| How does an implant compare to a crown? ||| You may be confused by the difference in cost between an ordinary crown and a dental implant restoration. |||| Reformulation: "
5,What is the coverage of the crown in insurance?,"Query: What is the coverage of the crown in insurance? |||| Context: What causes my teeth to chip off? |||  ||| Oh, what can dentists do to fix a chipped tooth? ||| For larger chips that involve more tooth structure, your dentist may suggest a crown (cap) or a veneer. ||| What are the differences between dental crowns and veneers? ||| Dental veneer vs crown. ||| How does an implant compare to a crown? ||| You may be confused by the difference in cost between an ordinary crown and a dental implant restoration. ||| Which one of dental implants or crowns is more expensive? ||| 2  All-resin dental crowns are less expensive than other crown types. |||| Reformulation: "
6,What is the coverage of the crown in medicare?,"Query: I meant medicare |||| Context: What causes my teeth to chip off? |||  ||| Oh, what can dentists do to fix a chipped tooth? |||  ||| What are the differences between dental crowns and veneers? ||| Dental veneer vs crown. ||| How does an implant compare to a crown? ||| You may be confused by the difference in cost between an ordinary crown and a dental implant restoration. ||| Which one of dental implants or crowns is more expensive? ||| 2  All-resin dental crowns are less expensive than other crown types. ||| What is the coverage of the crown in insurance? ||| The average cost of a crown is $825, with or without dental insurance coverage. |||| Reformulation: "
7,Show me medicare dentists in Seattle,"Query: Show me covered dentists in Seattle |||| Context: What causes my teeth to chip off? |||  ||| Oh, what can dentists do to fix a chipped tooth? |||  ||| What are the differences between dental crowns and veneers? |||  ||| How does an implant compare to a crown? ||| You may be confused by the difference in cost between an ordinary crown and a dental implant restoration. ||| Which one of dental implants or crowns is more expensive? ||| 2  All-resin dental crowns are less expensive than other crown types. ||| What is the coverage of the crown in insurance? ||| The average cost of a crown is $825, with or without dental insurance coverage. ||| What is the coverage of the crown in medicare? ||| Medicare coverage is limited to items and services that are reasonable and necessary for the diagnosis or treatment of an illness or injury (and within the scope of a Medicare benefit category). |||| Reformulation: "
0,What is Melania Trump's religion?,Query: What is Melania Trump's religion? |||| Context:  |||| Reformulation: 
1,What did Melania Trump do before she was married?,Query: What did she do before she was married? |||| Context: What is Melania Trump's religion? ||| Melania Trump Takes On Behar: âI Had to Show My Birth Certificateâ (Video) Donald Trumpâs beautiful wife Melania was on with anti-Christian CNN host Joy Behar this week. |||| Reformulation: 
2,Does Melania Trump have children?,Query: Does she have children? |||| Context: What is Melania Trump's religion? ||| Melania Trump Takes On Behar: âI Had to Show My Birth Certificateâ (Video) Donald Trumpâs beautiful wife Melania was on with anti-Christian CNN host Joy Behar this week. ||| What did Melania Trump do before she was married? ||| Melania Trump has said Donald Trump was her first marriage. |||| Reformulation: 
3,How old is Barron Trump?,"Query: How old is he? |||| Context: What is Melania Trump's religion? ||| Melania Trump Takes On Behar: âI Had to Show My Birth Certificateâ (Video) Donald Trumpâs beautiful wife Melania was on with anti-Christian CNN host Joy Behar this week. ||| What did Melania Trump do before she was married? ||| Melania Trump has said Donald Trump was her first marriage. ||| Does Melania Trump have children? ||| The pair have one child together, 10-year-old Barron Trump When did Melania marry Donald Trump? Her best friend at the time, Edit Molnar, said Melania met the 52-year-old Mr Trump at a party at the Kit Kat Club during New York Fashion Week in 1998. |||| Reformulation: "
4,Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club?,"Query: They met at the Kit Kat Club?  Where is that? |||| Context: What is Melania Trump's religion? ||| Melania Trump Takes On Behar: âI Had to Show My Birth Certificateâ (Video) Donald Trumpâs beautiful wife Melania was on with anti-Christian CNN host Joy Behar this week. ||| What did Melania Trump do before she was married? ||| Melania Trump has said Donald Trump was her first marriage. ||| Does Melania Trump have children? ||| The pair have one child together, 10-year-old Barron Trump When did Melania marry Donald Trump? Her best friend at the time, Edit Molnar, said Melania met the 52-year-old Mr Trump at a party at the Kit Kat Club during New York Fashion Week in 1998. ||| How old is Barron Trump? ||| Barron Trump, the 11-year-old son of President Donald Trump and first lady Melania Trump, will attend the private St. Andrew's Episcopal School in Potomac, Maryland, this fall after he moves from New York to Washington with his mother. |||| Reformulation: "
5,When did Melania Trump become a model?,"Query: When did she become a model? |||| Context: What is Melania Trump's religion? |||  ||| What did Melania Trump do before she was married? ||| Melania Trump has said Donald Trump was her first marriage. ||| Does Melania Trump have children? ||| The pair have one child together, 10-year-old Barron Trump When did Melania marry Donald Trump? Her best friend at the time, Edit Molnar, said Melania met the 52-year-old Mr Trump at a party at the Kit Kat Club during New York Fashion Week in 1998. ||| How old is Barron Trump? ||| Barron Trump, the 11-year-old son of President Donald Trump and first lady Melania Trump, will attend the private St. Andrew's Episcopal School in Potomac, Maryland, this fall after he moves from New York to Washington with his mother. ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| Meet Melania Trump, a new model for first lady. |||| Reformulation: "
6,Does the public pay the First Lady of the United States?,"Query: Do we pay the First Lady? |||| Context: What is Melania Trump's religion? |||  ||| What did Melania Trump do before she was married? |||  ||| Does Melania Trump have children? ||| The pair have one child together, 10-year-old Barron Trump When did Melania marry Donald Trump? Her best friend at the time, Edit Molnar, said Melania met the 52-year-old Mr Trump at a party at the Kit Kat Club during New York Fashion Week in 1998. ||| How old is Barron Trump? ||| Barron Trump, the 11-year-old son of President Donald Trump and first lady Melania Trump, will attend the private St. Andrew's Episcopal School in Potomac, Maryland, this fall after he moves from New York to Washington with his mother. ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| Meet Melania Trump, a new model for first lady. ||| When did Melania Trump become a model? ||| She is the first naturalized U.S. citizen to become First Lady of the United States. |||| Reformulation: "
7,Does the public pay Ivanka Trump?,"Query: What about Ivanka? |||| Context: What is Melania Trump's religion? |||  ||| What did Melania Trump do before she was married? |||  ||| Does Melania Trump have children? |||  ||| How old is Barron Trump? ||| Barron Trump, the 11-year-old son of President Donald Trump and first lady Melania Trump, will attend the private St. Andrew's Episcopal School in Potomac, Maryland, this fall after he moves from New York to Washington with his mother. ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| Meet Melania Trump, a new model for first lady. ||| When did Melania Trump become a model? ||| She is the first naturalized U.S. citizen to become First Lady of the United States. ||| Does the public pay the First Lady of the United States? ||| The first lady of the United States is not elected, has no constitutional duties and receives no salary, but that doesnât mean the position is without its privileges â including a staff of 22 White House employees who make a combined nearly $1.5 million per year. |||| Reformulation: "
8,Does the public pay Jared Kushner?,"Query: And Jared? |||| Context: What is Melania Trump's religion? |||  ||| What did Melania Trump do before she was married? |||  ||| Does Melania Trump have children? |||  ||| How old is Barron Trump? |||  ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| Meet Melania Trump, a new model for first lady. ||| When did Melania Trump become a model? ||| She is the first naturalized U.S. citizen to become First Lady of the United States. ||| Does the public pay the First Lady of the United States? ||| The first lady of the United States is not elected, has no constitutional duties and receives no salary, but that doesnât mean the position is without its privileges â including a staff of 22 White House employees who make a combined nearly $1.5 million per year. ||| Does the public pay Ivanka Trump? ||| Ivanka Trump is now officially an employee of the U.S. government. |||| Reformulation: "
9,What does Jared Kushner do at the White House?,"Query: What does he do at the White House? |||| Context: What is Melania Trump's religion? |||  ||| What did Melania Trump do before she was married? |||  ||| Does Melania Trump have children? |||  ||| How old is Barron Trump? |||  ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? |||  ||| When did Melania Trump become a model? ||| She is the first naturalized U.S. citizen to become First Lady of the United States. ||| Does the public pay the First Lady of the United States? ||| The first lady of the United States is not elected, has no constitutional duties and receives no salary, but that doesnât mean the position is without its privileges â including a staff of 22 White House employees who make a combined nearly $1.5 million per year. ||| Does the public pay Ivanka Trump? ||| Ivanka Trump is now officially an employee of the U.S. government. ||| Does the public pay Jared Kushner? |||  |||| Reformulation: "
0,When did social security start in the United States (US)?,Query: When did social security start in the US? |||| Context:  |||| Reformulation: 
1,Was social security mandatory?,"Query: Was it mandatory? |||| Context: When did social security start in the United States (US)? ||| The original Social Security Act was signed into law by President Franklin Roosevelt in 1935, and the current version of the Act, as amended, encompasses several social welfare and social insurance programs. |||| Reformulation: "
2,Who received the first social security check?,"Query: Who received the first check? |||| Context: When did social security start in the United States (US)? ||| The original Social Security Act was signed into law by President Franklin Roosevelt in 1935, and the current version of the Act, as amended, encompasses several social welfare and social insurance programs. ||| Was social security mandatory? ||| Security on a mandatory basis to most state and local. |||| Reformulation: "
3,When did the government start borrowing from social security?,"Query: When did the government start borrowing from it? |||| Context: When did social security start in the United States (US)? ||| The original Social Security Act was signed into law by President Franklin Roosevelt in 1935, and the current version of the Act, as amended, encompasses several social welfare and social insurance programs. ||| Was social security mandatory? ||| Security on a mandatory basis to most state and local. ||| Who received the first social security check? ||| The First Social Security Card. |||| Reformulation: "
4,How much money is owed to social security?,"Query: How much is owed? |||| Context: When did social security start in the United States (US)? ||| The original Social Security Act was signed into law by President Franklin Roosevelt in 1935, and the current version of the Act, as amended, encompasses several social welfare and social insurance programs. ||| Was social security mandatory? ||| Security on a mandatory basis to most state and local. ||| Who received the first social security check? ||| The First Social Security Card. ||| When did the government start borrowing from social security? ||| [200] [201] By law, Social Security surpluses must be loaned to the federal government, [202] [203] which is a requirement that was established in the original Social Security Act of 1935.rom 1937 until 1942, Social Security was to pay benefits to retirees in the form of a single, lump-sum refund payment. |||| Reformulation: "
5,When will social security run out of money?,"Query: When will it run out of money? |||| Context: When did social security start in the United States (US)? |||  ||| Was social security mandatory? ||| Security on a mandatory basis to most state and local. ||| Who received the first social security check? ||| The First Social Security Card. ||| When did the government start borrowing from social security? ||| [200] [201] By law, Social Security surpluses must be loaned to the federal government, [202] [203] which is a requirement that was established in the original Social Security Act of 1935.rom 1937 until 1942, Social Security was to pay benefits to retirees in the form of a single, lump-sum refund payment. ||| How much money is owed to social security? ||| Of total Social Security benefits received last year, 6Â½ percent were owed in income taxes, with smaller percentages owed by many beneficiaries and much larger percentages owed by high-income beneficiaries. |||| Reformulation: "
6,Wow! What will happen if social security runs out of money?,"Query: Wow! What will happen? |||| Context: When did social security start in the United States (US)? |||  ||| Was social security mandatory? |||  ||| Who received the first social security check? ||| The First Social Security Card. ||| When did the government start borrowing from social security? ||| [200] [201] By law, Social Security surpluses must be loaned to the federal government, [202] [203] which is a requirement that was established in the original Social Security Act of 1935.rom 1937 until 1942, Social Security was to pay benefits to retirees in the form of a single, lump-sum refund payment. ||| How much money is owed to social security? ||| Of total Social Security benefits received last year, 6Â½ percent were owed in income taxes, with smaller percentages owed by many beneficiaries and much larger percentages owed by high-income beneficiaries. ||| When will social security run out of money? |||  |||| Reformulation: "
7,Can social security be fixed?,"Query: Can it be fixed? |||| Context: When did social security start in the United States (US)? |||  ||| Was social security mandatory? |||  ||| Who received the first social security check? |||  ||| When did the government start borrowing from social security? ||| [200] [201] By law, Social Security surpluses must be loaned to the federal government, [202] [203] which is a requirement that was established in the original Social Security Act of 1935.rom 1937 until 1942, Social Security was to pay benefits to retirees in the form of a single, lump-sum refund payment. ||| How much money is owed to social security? ||| Of total Social Security benefits received last year, 6Â½ percent were owed in income taxes, with smaller percentages owed by many beneficiaries and much larger percentages owed by high-income beneficiaries. ||| When will social security run out of money? |||  ||| Wow! What will happen if social security runs out of money? ||| Best Answer: Social Security is NOT in debt. |||| Reformulation: "
8,How much of a tax increase will keep social security solvent?,"Query: How much of an increase? |||| Context: When did social security start in the United States (US)? |||  ||| Was social security mandatory? |||  ||| Who received the first social security check? |||  ||| When did the government start borrowing from social security? |||  ||| How much money is owed to social security? ||| Of total Social Security benefits received last year, 6Â½ percent were owed in income taxes, with smaller percentages owed by many beneficiaries and much larger percentages owed by high-income beneficiaries. ||| When will social security run out of money? |||  ||| Wow! What will happen if social security runs out of money? ||| Best Answer: Social Security is NOT in debt. ||| Can social security be fixed? ||| Social Security does not make fixed appointments. |||| Reformulation: "
0,Why were the Grateful Dead such an influential live band?,Query: Why were the Dead such an influential live band? |||| Context:  |||| Reformulation: 
1,Why did the Grateful Dead allow live recordings?,Query: Why did they allow live recordings? |||| Context: Why were the Grateful Dead such an influential live band? |||  |||| Reformulation: 
2,Did the Grateful Dead have a number one hit?,Query: Did they have a #1 hit? |||| Context: Why were the Grateful Dead such an influential live band? |||  ||| Why did the Grateful Dead allow live recordings? |||  |||| Reformulation: 
3,Who was the leader of the Grateful Dead?,Query: Who was the leader? |||| Context: Why were the Grateful Dead such an influential live band? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Did the Grateful Dead have a number one hit? |||  |||| Reformulation: 
4,How did Jerry Garcia lose his finger?,Query: How did he lose his finger? |||| Context: Why were the Grateful Dead such an influential live band? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Who was the leader of the Grateful Dead? |||  |||| Reformulation: 
5,What was Jerry Garcia's relationship to Jefferson Airplane?,Query: What was his relationship to the Airplane? |||| Context: Why were the Grateful Dead such an influential live band? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Who was the leader of the Grateful Dead? |||  ||| How did Jerry Garcia lose his finger? |||  |||| Reformulation: 
6,Is Cassidy about Jack Casady?,Query: Is Cassidy about Jack Casady? |||| Context: Why were the Grateful Dead such an influential live band? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Who was the leader of the Grateful Dead? |||  ||| How did Jerry Garcia lose his finger? |||  ||| What was Jerry Garcia's relationship to Jefferson Airplane? |||  |||| Reformulation: 
7,Who wrote Cassidy?,Query: Who wrote it? |||| Context: Why were the Grateful Dead such an influential live band? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Who was the leader of the Grateful Dead? |||  ||| How did Jerry Garcia lose his finger? |||  ||| What was Jerry Garcia's relationship to Jefferson Airplane? |||  ||| Is Cassidy about Jack Casady? ||| Jack Cassidy. |||| Reformulation: 
8,What else did John Barlow and Bob Weir write?,Query: What else did they write? |||| Context: Why were the Grateful Dead such an influential live band? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Who was the leader of the Grateful Dead? |||  ||| How did Jerry Garcia lose his finger? |||  ||| What was Jerry Garcia's relationship to Jefferson Airplane? |||  ||| Is Cassidy about Jack Casady? ||| Jack Cassidy. ||| Who wrote Cassidy? |||  |||| Reformulation: 
9,Why did the Grateful Dead break up?,Query: Why did the band break up? |||| Context: Why were the Grateful Dead such an influential live band? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Who was the leader of the Grateful Dead? |||  ||| How did Jerry Garcia lose his finger? |||  ||| What was Jerry Garcia's relationship to Jefferson Airplane? |||  ||| Is Cassidy about Jack Casady? ||| Jack Cassidy. ||| Who wrote Cassidy? |||  ||| What else did John Barlow and Bob Weir write? |||  |||| Reformulation: 
0,Who are some of the well-known Information Retrieval researchers?,Query: Who are some of the well-known Information Retrieval researchers? |||| Context:  |||| Reformulation: 
1,What Information Retrieval research did Bruce Croft work on?,Query: What did he work on? |||| Context: Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: 
2,Who are some important British Information Retrieval researchers?,Query: Who are some important British ones? |||| Context: Who are some of the well-known Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  |||| Reformulation: 
3,What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems?,Query: What did his studies contribute to evaluation? |||| Context: Who are some of the well-known Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some important British Information Retrieval researchers? |||  |||| Reformulation: 
4,What are some criticisms of the Cranfield project experiments?,Query: What are some criticisms of the experiments? |||| Context: Who are some of the well-known Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  |||| Reformulation: 
5,How did the Cranfield Experiments influence modern information retrieval evaluation initiatives?,Query: How did they influence modern initiatives? |||| Context: Who are some of the well-known Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| What are some criticisms of the Cranfield project experiments? |||  |||| Reformulation: 
6,What is TREC for information retrieval research?,Query: What is TREC? |||| Context: Who are some of the well-known Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  |||| Reformulation: 
7,What are some recent TREC tasks?,Query: What are some recent tasks? |||| Context: Who are some of the well-known Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  ||| What is TREC for information retrieval research? |||  |||| Reformulation: 
8,e-Discovery?  What's that?,Query: e-Discovery?  What's that? |||| Context: Who are some of the well-known Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  ||| What is TREC for information retrieval research? |||  ||| What are some recent TREC tasks? |||  |||| Reformulation: 
9,What are the important components of an information retrieval test collection?,"Query: What are the important components of a test collection? |||| Context: Who are some of the well-known Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  ||| What is TREC for information retrieval research? |||  ||| What are some recent TREC tasks? |||  ||| e-Discovery?  What's that? ||| electronic discovery (e-discovery or ediscovery) Electronic discovery (also called e-discovery or ediscovery) refers to any process in which electronic data is sought, located, secured, and searched with the intent of using it as evidence in a civil or criminal legal case. |||| Reformulation: "
