,Target,Source
6,OK let's do it. What is the process of buying a Burger King franchise?,"Query: OK let's do it. What is the process? |||| Context: What support does the franchise provide? |||  ||| Is it better to be a Burger King franchisee or an independent restaurant owner? |||  ||| How much does a Burger King franchise owner typically make? ||| In fact, Burger King charges its franchisees 4.5% of sales in addition to a $50,000 franchise fee, and Dunkin' Donuts has its franchisees cough up 5.9% of sales each year in addition to a franchise fee that can range anywhere from $40,000 to $80,000, depending upon the location.ere's how it works: Each and every year, franchisees must pay the franchise a fee equivalent to 12.5% of sales. ||| Is there any financial support for the initial franchise fee of a Burger King restaurant franchise? ||| The total financial cost of opening a franchise can range between $1.2 million and $2.2 million, depending on location, building size and any updates or upgrades that need to be completed. The initial franchise fee for a Burger King is $50,000, which must be paid prior to the opening date of the l |||| Reformulation: "
0,How did snowboarding begin?,Query: How did snowboarding begin? |||| Context:  |||| Reformulation: 
1,Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics?,Query: Interesting. That's later than I expected. Who were the winners? |||| Context: How did snowboarding begin? |||  |||| Reformulation: 
2,What are strap-in snowboard bindings?,Query: What are strap-in bindings? |||| Context: Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| How did snowboarding begin? |||  |||| Reformulation: 
3,What's an alternative to the strap-in binding style for snowboarding?,Query: What's an alternative to this binding style? |||| Context: What are strap-in snowboard bindings? ||| Snowboard toe-strap bindings were invented in the last few years. Discover the lure of snowboard toe-strap bindings from a snowboarding enthusiast in... ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| How did snowboarding begin? |||  |||| Reformulation: 
4,What else besides bindings do I need for my first time snowboarding?,Query: What else do I need for my first time? |||| Context: What's an alternative to the strap-in binding style for snowboarding? |||  ||| What are strap-in snowboard bindings? ||| Snowboard toe-strap bindings were invented in the last few years. Discover the lure of snowboard toe-strap bindings from a snowboarding enthusiast in... ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| How did snowboarding begin? |||  |||| Reformulation: 
5,How can I teach myself to get started snowboarding?,Query: How can I teach myself to get started? |||| Context: What else besides bindings do I need for my first time snowboarding? |||  ||| What's an alternative to the strap-in binding style for snowboarding? |||  ||| What are strap-in snowboard bindings? ||| Snowboard toe-strap bindings were invented in the last few years. Discover the lure of snowboard toe-strap bindings from a snowboarding enthusiast in... ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| How did snowboarding begin? |||  |||| Reformulation: 
6,What are the best snowboarding slopes for beginners around Seattle?,"Query: What are the best slopes in Seattle? |||| Context: How can I teach myself to get started snowboarding? ||| #2. I don't know if I have any great advice for getting started, since I feel like I'm kind in the same position as you ||| What else besides bindings do I need for my first time snowboarding? |||  ||| What's an alternative to the strap-in binding style for snowboarding? |||  ||| What are strap-in snowboard bindings? ||| Snowboard toe-strap bindings were invented in the last few years. Discover the lure of snowboard toe-strap bindings from a snowboarding enthusiast in... ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| How did snowboarding begin? |||  |||| Reformulation: "
7,What are other things to do at Mount Bachelor Ski & Sports,"Query: What are other things to do at Bachelor? |||| Context: What are the best snowboarding slopes for beginners around Seattle? ||| Puget Sound skiers and riders flock to the slopes during the winter months to enjoy breath-taking views of Mt. Rainier and to ride some of the best terrain in Washington State, only 2 hours away from Seattle in the heart of the Cascade Mountains. ||| How can I teach myself to get started snowboarding? ||| #2. I don't know if I have any great advice for getting started, since I feel like I'm kind in the same position as you ||| What else besides bindings do I need for my first time snowboarding? |||  ||| What's an alternative to the strap-in binding style for snowboarding? |||  ||| What are strap-in snowboard bindings? ||| Snowboard toe-strap bindings were invented in the last few years. Discover the lure of snowboard toe-strap bindings from a snowboarding enthusiast in... ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| How did snowboar |||| Reformulation: "
0,How are waste and garbage processed?,Query: How are waste and garbage processed? |||| Context:  |||| Reformulation: 
1,Interesting. What is the impact of burning waste and garbage on the environment?,Query: Interesting. What is the impact of burning on the environment? |||| Context: How are waste and garbage processed? |||  |||| Reformulation: 
2,Why does waste compaction slow the biodegradation of organic waste?,Query: So you can compact them; why does it slow the waste processing? |||| Context: Interesting. What is the impact of burning waste and garbage on the environment? ||| Recycling reduces pollution. Burning garbage or throwing waste into landfills produces byproducts that pollute the environment. ||| How are waste and garbage processed? |||  |||| Reformulation: 
3,How is sewage recycled?,Query: How is sewage recycled? |||| Context: Why does waste compaction slow the biodegradation of organic waste? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| Recycling reduces pollution. Burning garbage or throwing waste into landfills produces byproducts that pollute the environment. ||| How are waste and garbage processed? |||  |||| Reformulation: 
4,What are the pros and cons of recycling vs composting garbage?,Query: What are the pros and cons of recycling vs composting? |||| Context: How is sewage recycled? |||  ||| Why does waste compaction slow the biodegradation of organic waste? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| Recycling reduces pollution. Burning garbage or throwing waste into landfills produces byproducts that pollute the environment. ||| How are waste and garbage processed? |||  |||| Reformulation: 
5,Tell me more about biodegradable plastics.,Query: Tell me more about biodegradable plastics. |||| Context: What are the pros and cons of recycling vs composting garbage? |||  ||| How is sewage recycled? |||  ||| Why does waste compaction slow the biodegradation of organic waste? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| Recycling reduces pollution. Burning garbage or throwing waste into landfills produces byproducts that pollute the environment. ||| How are waste and garbage processed? |||  |||| Reformulation: 
6,How are biodegradable plastics made?,Query: How are they made? |||| Context: Tell me more about biodegradable plastics. ||| American Friends of Tel Aviv University. Summary: ||| What are the pros and cons of recycling vs composting garbage? |||  ||| How is sewage recycled? |||  ||| Why does waste compaction slow the biodegradation of organic waste? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| Recycling reduces pollution. Burning garbage or throwing waste into landfills produces byproducts that pollute the environment. ||| How are waste and garbage processed? |||  |||| Reformulation: 
7,How is corn oil used to make biodegradable plastics?,"Query: How is corn oil used? |||| Context: How are biodegradable plastics made? ||| Biodegradable plastics are made from all-natural plant materials. These can include corn oil, orange peels, starch, and plants. ||| Tell me more about biodegradable plastics. ||| American Friends of Tel Aviv University. Summary: ||| What are the pros and cons of recycling vs composting garbage? |||  ||| How is sewage recycled? |||  ||| Why does waste compaction slow the biodegradation of organic waste? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| Recycling reduces pollution. Burning garbage or throwing waste into landfills produces byproducts that pollute the environment. ||| How are waste and garbage processed? |||  |||| Reformulation: "
0,How do you make Japanese Yakiniku ?,Query: How do you make Japanese Yakiniku? |||| Context:  |||| Reformulation: 
1,Can the sauce for Yakiniku be used in other dishes?,Query: Can the sauce be used in other dishes? |||| Context: How do you make Japanese Yakiniku ? ||| How to Make Yakiniku Sauce to Grill Meat in the Japanese Food. Yakiniku is one of way to cook in the Japanese food. |||| Reformulation: 
2,What are the best Yakiniku restaurants in Tokyo?,"Query: What are the best Yakiniku restaurants in Tokyo? |||| Context: Can the sauce for Yakiniku be used in other dishes? ||| The simplest way to prepare beef yakiniku is to simply season strips of good-quality beef with salt and pepper as they cook. When theyâre done to your taste, you can eat them as they are or dip them in sauces like teriyaki sauce or ponzu. ||| How do you make Japanese Yakiniku ? ||| How to Make Yakiniku Sauce to Grill Meat in the Japanese Food. Yakiniku is one of way to cook in the Japanese food. |||| Reformulation: "
3,Tell me about three star Michelin sushi restaurants in Tokyo.,"Query: Tell me about three star Michelin sushi restaurants there. |||| Context: What are the best Yakiniku restaurants in Tokyo? |||  ||| Can the sauce for Yakiniku be used in other dishes? ||| The simplest way to prepare beef yakiniku is to simply season strips of good-quality beef with salt and pepper as they cook. When theyâre done to your taste, you can eat them as they are or dip them in sauces like teriyaki sauce or ponzu. ||| How do you make Japanese Yakiniku ? ||| How to Make Yakiniku Sauce to Grill Meat in the Japanese Food. Yakiniku is one of way to cook in the Japanese food. |||| Reformulation: "
4,How do I make dinner reservations in Tokyo restaurants?,"Query: Oh you need an agent to make reservations? |||| Context: Tell me about three star Michelin sushi restaurants in Tokyo. |||  ||| What are the best Yakiniku restaurants in Tokyo? |||  ||| Can the sauce for Yakiniku be used in other dishes? ||| The simplest way to prepare beef yakiniku is to simply season strips of good-quality beef with salt and pepper as they cook. When theyâre done to your taste, you can eat them as they are or dip them in sauces like teriyaki sauce or ponzu. ||| How do you make Japanese Yakiniku ? ||| How to Make Yakiniku Sauce to Grill Meat in the Japanese Food. Yakiniku is one of way to cook in the Japanese food. |||| Reformulation: "
5,Tell me what other fun things there are to do in Tokyo besides eating.,"Query: Tell me other fun things to do there. |||| Context: How do I make dinner reservations in Tokyo restaurants? ||| Of course you do not have to limit yourself to Japanese food. Tokyo is one of the best places (if not the best) to eat in the world. ||| Tell me about three star Michelin sushi restaurants in Tokyo. |||  ||| What are the best Yakiniku restaurants in Tokyo? |||  ||| Can the sauce for Yakiniku be used in other dishes? ||| The simplest way to prepare beef yakiniku is to simply season strips of good-quality beef with salt and pepper as they cook. When theyâre done to your taste, you can eat them as they are or dip them in sauces like teriyaki sauce or ponzu. ||| How do you make Japanese Yakiniku ? ||| How to Make Yakiniku Sauce to Grill Meat in the Japanese Food. Yakiniku is one of way to cook in the Japanese food. |||| Reformulation: "
6,What is the cost of living in Tokyo compared to New York City (NYC)?,"Query: What is the cost of living there compared to NYC? |||| Context: Tell me what other fun things there are to do in Tokyo besides eating. ||| First off, congrats! Iâm so jealous. ||| How do I make dinner reservations in Tokyo restaurants? ||| Of course you do not have to limit yourself to Japanese food. Tokyo is one of the best places (if not the best) to eat in the world. ||| Tell me about three star Michelin sushi restaurants in Tokyo. |||  ||| What are the best Yakiniku restaurants in Tokyo? |||  ||| Can the sauce for Yakiniku be used in other dishes? ||| The simplest way to prepare beef yakiniku is to simply season strips of good-quality beef with salt and pepper as they cook. When theyâre done to your taste, you can eat them as they are or dip them in sauces like teriyaki sauce or ponzu. ||| How do you make Japanese Yakiniku ? ||| How to Make Yakiniku Sauce to Grill Meat in the Japanese Food. Yakiniku is one of way to cook in the Japanese food. |||| Reformulation: "
7,What is the salary of working in foreign law firms in Tokyo?,"Query: What is the salary of foreign law firms there? |||| Context: What is the cost of living in Tokyo compared to New York City (NYC)? ||| 1 Cost of living in Toronto is 36% cheaper than in London. 2   ||| Tell me what other fun things there are to do in Tokyo besides eating. ||| First off, congrats! Iâm so jealous. ||| How do I make dinner reservations in Tokyo restaurants? ||| Of course you do not have to limit yourself to Japanese food. Tokyo is one of the best places (if not the best) to eat in the world. ||| Tell me about three star Michelin sushi restaurants in Tokyo. |||  ||| What are the best Yakiniku restaurants in Tokyo? |||  ||| Can the sauce for Yakiniku be used in other dishes? ||| The simplest way to prepare beef yakiniku is to simply season strips of good-quality beef with salt and pepper as they cook. When theyâre done to your taste, you can eat them as they are or dip them in sauces like teriyaki sauce or ponzu. ||| How do you make Japanese Yakiniku ? ||| How to Make Yakiniku Sauce to Grill Meat in the Japanese Food. Yakiniku is  |||| Reformulation: "
0,Who are the rivals of the Pittsburgh Steelers?,Query: Who are the rivals of the Steelers? |||| Context:  |||| Reformulation: 
1,What are notable games between Baltimore Ravens versus Pittsburgh Steelers,Query: What are notable games between Ravens versus Steelers? |||| Context: Who are the rivals of the Pittsburgh Steelers? |||  |||| Reformulation: 
2,What are notable moments in the Ravens and Steelers rivalry?,Query: And notable moments in their rivalry? |||| Context: What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| Who are the rivals of the Pittsburgh Steelers? |||  |||| Reformulation: 
3,Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game.,Query: Tell me more about that Polamalu's interception. |||| Context: What are notable moments in the Ravens and Steelers rivalry? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| Who are the rivals of the Pittsburgh Steelers? |||  |||| Reformulation: 
4,How about Polamalu's interception return touchdown?,Query: How about his pick-6? |||| Context: Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. |||  ||| What are notable moments in the Ravens and Steelers rivalry? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| Who are the rivals of the Pittsburgh Steelers? |||  |||| Reformulation: 
5,Tell me more about the immaculate reception of Pittsburgh Steelers.,Query: Tell me more about the immaculate reception. |||| Context: How about Polamalu's interception return touchdown? |||  ||| Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. |||  ||| What are notable moments in the Ravens and Steelers rivalry? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| Who are the rivals of the Pittsburgh Steelers? |||  |||| Reformulation: 
6,What happened to Three Rivers stadium?,Query: What happened to the stadium? |||| Context: Tell me more about the immaculate reception of Pittsburgh Steelers. |||  ||| How about Polamalu's interception return touchdown? |||  ||| Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. |||  ||| What are notable moments in the Ravens and Steelers rivalry? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| Who are the rivals of the Pittsburgh Steelers? |||  |||| Reformulation: 
7,Tell me more about Steelers' defense scheme.,Query: Tell me more about their defense. |||| Context: What happened to Three Rivers stadium? |||  ||| Tell me more about the immaculate reception of Pittsburgh Steelers. |||  ||| How about Polamalu's interception return touchdown? |||  ||| Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. |||  ||| What are notable moments in the Ravens and Steelers rivalry? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| Who are the rivals of the Pittsburgh Steelers? |||  |||| Reformulation: 
0,What is the environmental cost of food production?,Query: What is the environmental cost of food production? |||| Context:  |||| Reformulation: 
1,Oh that much water? How much water is used in meat production?,"Query: Oh that much water? How is that for meat? |||| Context: What is the environmental cost of food production? ||| All that waste has environmental costs, the report says. Food production accounts for 80% of the country's fresh water consumption, but the waste of food means 25% of the fresh water is actually wasted. |||| Reformulation: "
2,How much less water is used to produce vegetables compared to meat?,"Query: How much less is used for vegetables? |||| Context: Oh that much water? How much water is used in meat production? ||| Meat production requires a much higher amount of water than vegetables. IME state that to produce 1kg of meat requires between 5,000 and 20,000 litres of water whereas to produce 1kg of wheat requires between 500 and 4,000 litres of water. ||| What is the environmental cost of food production? ||| All that waste has environmental costs, the report says. Food production accounts for 80% of the country's fresh water consumption, but the waste of food means 25% of the fresh water is actually wasted. |||| Reformulation: "
3,What are the benefits of being vegetarian to the environment?,"Query: What are the benefits of being vegetarian? |||| Context: How much less water is used to produce vegetables compared to meat? |||  ||| Oh that much water? How much water is used in meat production? ||| Meat production requires a much higher amount of water than vegetables. IME state that to produce 1kg of meat requires between 5,000 and 20,000 litres of water whereas to produce 1kg of wheat requires between 500 and 4,000 litres of water. ||| What is the environmental cost of food production? ||| All that waste has environmental costs, the report says. Food production accounts for 80% of the country's fresh water consumption, but the waste of food means 25% of the fresh water is actually wasted. |||| Reformulation: "
4,Are there any health concerns of being vegetarian?,"Query: Are there any health concerns? |||| Context: What are the benefits of being vegetarian to the environment? ||| Benefits of a Vegan Lifestyle. Every year more and more people are making the decision to go vegan, and for good reason! ||| How much less water is used to produce vegetables compared to meat? |||  ||| Oh that much water? How much water is used in meat production? ||| Meat production requires a much higher amount of water than vegetables. IME state that to produce 1kg of meat requires between 5,000 and 20,000 litres of water whereas to produce 1kg of wheat requires between 500 and 4,000 litres of water. ||| What is the environmental cost of food production? ||| All that waste has environmental costs, the report says. Food production accounts for 80% of the country's fresh water consumption, but the waste of food means 25% of the fresh water is actually wasted. |||| Reformulation: "
5,What are the sources of proteins for vegetarians?,"Query: What are their sources of proteins? |||| Context: Are there any health concerns of being vegetarian? ||| He writes about business, health and travel for a number of publications including Portland Business Journal, Healthline Networks and USAToday, among others. A vegetarian diet comes with a lot of health and environmental benefits, but there are a few side effects. ||| What are the benefits of being vegetarian to the environment? ||| Benefits of a Vegan Lifestyle. Every year more and more people are making the decision to go vegan, and for good reason! ||| How much less water is used to produce vegetables compared to meat? |||  ||| Oh that much water? How much water is used in meat production? ||| Meat production requires a much higher amount of water than vegetables. IME state that to produce 1kg of meat requires between 5,000 and 20,000 litres of water whereas to produce 1kg of wheat requires between 500 and 4,000 litres of water. ||| What is the environmental cost of food production? ||| All that waste has environmental costs, th |||| Reformulation: "
6,Can you show me vegetarian recipes with almonds?,"Query: Oh almonds? Can you show me recipes with it? |||| Context: What are the sources of proteins for vegetarians? ||| Almonds have low fat content and are a great source of protein-rich food for vegetarians. Peanuts are a high source of protein as well with 8 grams of protein. ||| Are there any health concerns of being vegetarian? ||| He writes about business, health and travel for a number of publications including Portland Business Journal, Healthline Networks and USAToday, among others. A vegetarian diet comes with a lot of health and environmental benefits, but there are a few side effects. ||| What are the benefits of being vegetarian to the environment? ||| Benefits of a Vegan Lifestyle. Every year more and more people are making the decision to go vegan, and for good reason! ||| How much less water is used to produce vegetables compared to meat? |||  ||| Oh that much water? How much water is used in meat production? ||| Meat production requires a much higher amount of water than vegetables. IME state that to produce 1kg of meat requires betw |||| Reformulation: "
7,How do you make almond flour?,"Query: How do you make the flour? |||| Context: Can you show me vegetarian recipes with almonds? ||| Recipe by: Deegan. Macaron is the French word for macaroon, but are never the coconut-based cookie. ||| What are the sources of proteins for vegetarians? ||| Almonds have low fat content and are a great source of protein-rich food for vegetarians. Peanuts are a high source of protein as well with 8 grams of protein. ||| Are there any health concerns of being vegetarian? ||| He writes about business, health and travel for a number of publications including Portland Business Journal, Healthline Networks and USAToday, among others. A vegetarian diet comes with a lot of health and environmental benefits, but there are a few side effects. ||| What are the benefits of being vegetarian to the environment? ||| Benefits of a Vegan Lifestyle. Every year more and more people are making the decision to go vegan, and for good reason! ||| How much less water is used to produce vegetables compared to meat? |||  ||| Oh that much water? How much wate |||| Reformulation: "
0,What is high blood carbon dioxide?,Query: What is high blood carbon dioxide? |||| Context:  |||| Reformulation: 
1,What should you do to treat hypercapnia?,"Query: What should you do to treat it? |||| Context: What is high blood carbon dioxide? ||| Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.he most common cause of a high carbon dioxide level in the blood is high bicarbonate levels due to the use of medications. Taking diuretics, the prolonged steroid use or the abuse of laxatives all cause high levels of bicarbonate in the bloodstream. |||| Reformulation: "
2,What are treatments for high cholesterol?,"Query: How about high cholesterol? |||| Context: What should you do to treat hypercapnia? ||| Hypercapnia may be associated with COPD. Symptoms of hypercapnia may include elevated blood pressure. ||| What is high blood carbon dioxide? ||| Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.he most common cause of a high carbon dioxide level in the blood is high bicarbonate levels due to the use of medications. Taking diuretics, the prolonged steroid use or the abuse of laxatives all cause high levels of bicarbonate in the bloodstream. |||| Reformulation: "
3,What should I eat to improve high cholesterol?,"Query: What should I eat to improve it? |||| Context: What are treatments for high cholesterol? |||  ||| What should you do to treat hypercapnia? ||| Hypercapnia may be associated with COPD. Symptoms of hypercapnia may include elevated blood pressure. ||| What is high blood carbon dioxide? ||| Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.he most common cause of a high carbon dioxide level in the blood is high bicarbonate levels due to the use of medications. Taking diuretics, the prolonged steroid use or the abuse of laxatives all cause high levels of bicarbonate in the bloodstream. |||| Reformulation: "
4,What are the differences between saturated fat and trans fat?,"Query: What are the differences between the two fats? |||| Context: What should I eat to improve high cholesterol? ||| When you have high cholesterol, the first thing to do is to change your diet and fitness: less saturated fat, no trans fat, and more activity. If that doesnât bring down your âbadâ (LDL) cholesterol enough, your doctor may suggest that you also take medicine to help out. ||| What are treatments for high cholesterol? |||  ||| What should you do to treat hypercapnia? ||| Hypercapnia may be associated with COPD. Symptoms of hypercapnia may include elevated blood pressure. ||| What is high blood carbon dioxide? ||| Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.he most common cause of a high carbon dioxide level in the blood is high bicarbonate levels due to the use of medications. Taking diuretics, the prolonged steroid use or the abuse of laxatives all cause high levels  |||| Reformulation: "
5,What are the benefits of unsaturated fats?,"Query: So, there are two types.  Is the other fat good for you? |||| Context: What are the differences between saturated fat and trans fat? ||| There are different types of fat, including saturated fats and unsaturated fats. Saturated fats are normally solid at room temperature, while unsaturated fats are liquid. ||| What should I eat to improve high cholesterol? ||| When you have high cholesterol, the first thing to do is to change your diet and fitness: less saturated fat, no trans fat, and more activity. If that doesnât bring down your âbadâ (LDL) cholesterol enough, your doctor may suggest that you also take medicine to help out. ||| What are treatments for high cholesterol? |||  ||| What should you do to treat hypercapnia? ||| Hypercapnia may be associated with COPD. Symptoms of hypercapnia may include elevated blood pressure. ||| What is high blood carbon dioxide? ||| Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appr |||| Reformulation: "
6,"Oh, I like fish. What foods besides fish are good sources of unsaturated fats?","Query: Oh I like fish.  What other foods are good sources? |||| Context: What are the benefits of unsaturated fats? ||| Unsaturated fats, also known as healthy or good fats, decrease cholesterol levels and reduce the risk of developing cardiovascular disease. Cutting all fats out of your diet results in missing out on some important health benefits. ||| What are the differences between saturated fat and trans fat? ||| There are different types of fat, including saturated fats and unsaturated fats. Saturated fats are normally solid at room temperature, while unsaturated fats are liquid. ||| What should I eat to improve high cholesterol? ||| When you have high cholesterol, the first thing to do is to change your diet and fitness: less saturated fat, no trans fat, and more activity. If that doesnât bring down your âbadâ (LDL) cholesterol enough, your doctor may suggest that you also take medicine to help out. ||| What are treatments for high cholesterol? |||  ||| What should you do to treat hypercapnia? ||| Hypercapnia may be associated with COPD. Sympto |||| Reformulation: "
7,What types of unsaturated fats does olive oil contain?,"Query: What types does olive oil contain? |||| Context: Oh, I like fish. What foods besides fish are good sources of unsaturated fats? ||| Foods containing unsaturated fats include: 1  Nuts. 2   ||| What are the benefits of unsaturated fats? ||| Unsaturated fats, also known as healthy or good fats, decrease cholesterol levels and reduce the risk of developing cardiovascular disease. Cutting all fats out of your diet results in missing out on some important health benefits. ||| What are the differences between saturated fat and trans fat? ||| There are different types of fat, including saturated fats and unsaturated fats. Saturated fats are normally solid at room temperature, while unsaturated fats are liquid. ||| What should I eat to improve high cholesterol? ||| When you have high cholesterol, the first thing to do is to change your diet and fitness: less saturated fat, no trans fat, and more activity. If that doesnât bring down your âbadâ (LDL) cholesterol enough, your doctor may suggest that you also take medicine to help out. |||  |||| Reformulation: "
0,What causes my teeth to chip off?,Query: What causes my teeth to chip off? |||| Context:  |||| Reformulation: 
1,"Oh, what can dentists do to fix a chipped tooth?","Query: Oh, what can they do to fix it? |||| Context: What causes my teeth to chip off? ||| Falling, receiving a blow to the face, or biting down on something hard -- particularly if a tooth already has some decay -- can cause a tooth to chip or break. If you discover you have broken or chipped a tooth, don't panic. |||| Reformulation: "
2,What are the differences between dental crowns and veneers?,"Query: I have a larger chip, how do the options different? |||| Context: Oh, what can dentists do to fix a chipped tooth? ||| As for repairing a chipped tooth, your dentist can usually fix minor chips with modern bonding techniques using tooth-colored filling materials. For larger chips that involve more tooth structure, your dentist may suggest a crown (cap) or a veneer. ||| What causes my teeth to chip off? ||| Falling, receiving a blow to the face, or biting down on something hard -- particularly if a tooth already has some decay -- can cause a tooth to chip or break. If you discover you have broken or chipped a tooth, don't panic. |||| Reformulation: "
3,How does an implant compare to a crown?,"Query: A crown sounds better. What about using an implant? |||| Context: What are the differences between dental crowns and veneers? ||| Dental veneer vs crown. This will depend primarily on how much tooth destruction you already have. ||| Oh, what can dentists do to fix a chipped tooth? ||| As for repairing a chipped tooth, your dentist can usually fix minor chips with modern bonding techniques using tooth-colored filling materials. For larger chips that involve more tooth structure, your dentist may suggest a crown (cap) or a veneer. ||| What causes my teeth to chip off? ||| Falling, receiving a blow to the face, or biting down on something hard -- particularly if a tooth already has some decay -- can cause a tooth to chip or break. If you discover you have broken or chipped a tooth, don't panic. |||| Reformulation: "
4,Which one of dental implants or crowns is more expensive?,"Query: Which one is more expensive? |||| Context: How does an implant compare to a crown? ||| You may be confused by the difference in cost between an ordinary crown and a dental implant restoration. A dental implant requires surgery, a carefully developed treatment plan, and the skills of multiple medical professionals. ||| What are the differences between dental crowns and veneers? ||| Dental veneer vs crown. This will depend primarily on how much tooth destruction you already have. ||| Oh, what can dentists do to fix a chipped tooth? ||| As for repairing a chipped tooth, your dentist can usually fix minor chips with modern bonding techniques using tooth-colored filling materials. For larger chips that involve more tooth structure, your dentist may suggest a crown (cap) or a veneer. ||| What causes my teeth to chip off? ||| Falling, receiving a blow to the face, or biting down on something hard -- particularly if a tooth already has some decay -- can cause a tooth to chip or break. If you discover you have broken or chipped a tooth, |||| Reformulation: "
5,What is the coverage of the crown in insurance?,"Query: What is the coverage of the crown in insurance? |||| Context: Which one of dental implants or crowns is more expensive? ||| 1 These crowns can be a good choice for front or back teeth. ||| How does an implant compare to a crown? ||| You may be confused by the difference in cost between an ordinary crown and a dental implant restoration. A dental implant requires surgery, a carefully developed treatment plan, and the skills of multiple medical professionals. ||| What are the differences between dental crowns and veneers? ||| Dental veneer vs crown. This will depend primarily on how much tooth destruction you already have. ||| Oh, what can dentists do to fix a chipped tooth? ||| As for repairing a chipped tooth, your dentist can usually fix minor chips with modern bonding techniques using tooth-colored filling materials. For larger chips that involve more tooth structure, your dentist may suggest a crown (cap) or a veneer. ||| What causes my teeth to chip off? ||| Falling, receiving a blow to the face, or biting down on something hard -- particular |||| Reformulation: "
6,What is the coverage of the crown in medicare?,"Query: I meant medicare |||| Context: What is the coverage of the crown in insurance? ||| The average cost of a crown is $825, with or without dental insurance coverage. The cheapest cost of a dental crown is $500 for a simple metal crown. ||| Which one of dental implants or crowns is more expensive? ||| 1 These crowns can be a good choice for front or back teeth. ||| How does an implant compare to a crown? ||| You may be confused by the difference in cost between an ordinary crown and a dental implant restoration. A dental implant requires surgery, a carefully developed treatment plan, and the skills of multiple medical professionals. ||| What are the differences between dental crowns and veneers? ||| Dental veneer vs crown. This will depend primarily on how much tooth destruction you already have. ||| Oh, what can dentists do to fix a chipped tooth? ||| As for repairing a chipped tooth, your dentist can usually fix minor chips with modern bonding techniques using tooth-colored filling materials. For larger chips that inv |||| Reformulation: "
7,Show me medicare dentists in Seattle,"Query: Show me covered dentists in Seattle |||| Context: What is the coverage of the crown in medicare? ||| Medicare Coverage Determination Process. Medicare coverage is limited to items and services that are reasonable and necessary for the diagnosis or treatment of an illness or injury (and within the scope of a Medicare benefit category). ||| What is the coverage of the crown in insurance? ||| The average cost of a crown is $825, with or without dental insurance coverage. The cheapest cost of a dental crown is $500 for a simple metal crown. ||| Which one of dental implants or crowns is more expensive? ||| 1 These crowns can be a good choice for front or back teeth. ||| How does an implant compare to a crown? ||| You may be confused by the difference in cost between an ordinary crown and a dental implant restoration. A dental implant requires surgery, a carefully developed treatment plan, and the skills of multiple medical professionals. ||| What are the differences between dental crowns and veneers? ||| Dental veneer vs crown. This will d |||| Reformulation: "
0,What is Melania Trump's religion?,Query: What is Melania Trump's religion? |||| Context:  |||| Reformulation: 
1,What did Melania Trump do before she was married?,Query: What did she do before she was married? |||| Context: What is Melania Trump's religion? ||| Melania Trump Takes On Behar: âI Had to Show My Birth Certificateâ (Video) |||| Reformulation: 
